ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,George A. Alvarez,(Democratic),352,AD 78,2024-11-07_14:08:58.293103
ED    1,99.00%,John Santiago,(Republican),85,AD 78,2024-11-07_14:08:58.293103
ED    1,99.00%,John Santiago,(Conservative),9,AD 78,2024-11-07_14:08:58.293103
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 78,2024-11-07_14:08:58.293103
ED    2,99.00%,George A. Alvarez,(Democratic),497,AD 78,2024-11-07_14:08:58.293103
ED    2,99.00%,John Santiago,(Republican),83,AD 78,2024-11-07_14:08:58.293103
ED    2,99.00%,John Santiago,(Conservative),11,AD 78,2024-11-07_14:08:58.293103
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 78,2024-11-07_14:08:58.293103
ED    3,99.00%,George A. Alvarez,(Democratic),409,AD 78,2024-11-07_14:08:58.293103
ED    3,99.00%,John Santiago,(Republican),102,AD 78,2024-11-07_14:08:58.293103
ED    3,99.00%,John Santiago,(Conservative),7,AD 78,2024-11-07_14:08:58.293103
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 78,2024-11-07_14:08:58.293103
ED    4,99.00%,George A. Alvarez,(Democratic),357,AD 78,2024-11-07_14:08:58.293103
ED    4,99.00%,John Santiago,(Republican),68,AD 78,2024-11-07_14:08:58.293103
ED    4,99.00%,John Santiago,(Conservative),12,AD 78,2024-11-07_14:08:58.293103
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 78,2024-11-07_14:08:58.293103
ED    5,99.00%,George A. Alvarez,(Democratic),263,AD 78,2024-11-07_14:08:58.293103
ED    5,99.00%,John Santiago,(Republican),94,AD 78,2024-11-07_14:08:58.293103
ED    5,99.00%,John Santiago,(Conservative),8,AD 78,2024-11-07_14:08:58.293103
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 78,2024-11-07_14:08:58.293103
ED    6,99.00%,George A. Alvarez,(Democratic),270,AD 78,2024-11-07_14:08:58.293103
ED    6,99.00%,John Santiago,(Republican),82,AD 78,2024-11-07_14:08:58.293103
ED    6,99.00%,John Santiago,(Conservative),10,AD 78,2024-11-07_14:08:58.293103
ED    6,99.00%,WRITE-IN,&nbsp,1,AD 78,2024-11-07_14:08:58.293103
ED    7,99.00%,George A. Alvarez,(Democratic),390,AD 78,2024-11-07_14:08:58.293103
ED    7,99.00%,John Santiago,(Republican),116,AD 78,2024-11-07_14:08:58.293103
ED    7,99.00%,John Santiago,(Conservative),14,AD 78,2024-11-07_14:08:58.293103
ED    7,99.00%,WRITE-IN,&nbsp,1,AD 78,2024-11-07_14:08:58.293103
ED    8,99.00%,George A. Alvarez,(Democratic),247,AD 78,2024-11-07_14:08:58.293103
ED    8,99.00%,John Santiago,(Republican),90,AD 78,2024-11-07_14:08:58.293103
ED    8,99.00%,John Santiago,(Conservative),15,AD 78,2024-11-07_14:08:58.293103
ED    8,99.00%,WRITE-IN,&nbsp,1,AD 78,2024-11-07_14:08:58.293103
ED    9,99.00%,George A. Alvarez,(Democratic),233,AD 78,2024-11-07_14:08:58.293103
ED    9,99.00%,John Santiago,(Republican),72,AD 78,2024-11-07_14:08:58.293103
ED    9,99.00%,John Santiago,(Conservative),12,AD 78,2024-11-07_14:08:58.293103
ED    9,99.00%,WRITE-IN,&nbsp,2,AD 78,2024-11-07_14:08:58.293103
ED   10,99.00%,George A. Alvarez,(Democratic),389,AD 78,2024-11-07_14:08:58.293103
ED   10,99.00%,John Santiago,(Republican),88,AD 78,2024-11-07_14:08:58.293103
ED   10,99.00%,John Santiago,(Conservative),14,AD 78,2024-11-07_14:08:58.293103
ED   10,99.00%,WRITE-IN,&nbsp,2,AD 78,2024-11-07_14:08:58.293103
ED   11,99.00%,George A. Alvarez,(Democratic),218,AD 78,2024-11-07_14:08:58.293103
ED   11,99.00%,John Santiago,(Republican),49,AD 78,2024-11-07_14:08:58.293103
ED   11,99.00%,John Santiago,(Conservative),7,AD 78,2024-11-07_14:08:58.293103
ED   11,99.00%,WRITE-IN,&nbsp,0,AD 78,2024-11-07_14:08:58.293103
ED   12,87.50%,George A. Alvarez,(Democratic),261,AD 78,2024-11-07_14:08:58.293103
ED   12,87.50%,John Santiago,(Republican),89,AD 78,2024-11-07_14:08:58.293103
ED   12,87.50%,John Santiago,(Conservative),7,AD 78,2024-11-07_14:08:58.293103
ED   12,87.50%,WRITE-IN,&nbsp,2,AD 78,2024-11-07_14:08:58.293103
ED   13,87.50%,George A. Alvarez,(Democratic),228,AD 78,2024-11-07_14:08:58.293103
ED   13,87.50%,John Santiago,(Republican),50,AD 78,2024-11-07_14:08:58.293103
ED   13,87.50%,John Santiago,(Conservative),6,AD 78,2024-11-07_14:08:58.293103
ED   13,87.50%,WRITE-IN,&nbsp,1,AD 78,2024-11-07_14:08:58.293103
ED   14,99.00%,George A. Alvarez,(Democratic),342,AD 78,2024-11-07_14:08:58.293103
ED   14,99.00%,John Santiago,(Republican),112,AD 78,2024-11-07_14:08:58.293103
ED   14,99.00%,John Santiago,(Conservative),15,AD 78,2024-11-07_14:08:58.293103
ED   14,99.00%,WRITE-IN,&nbsp,0,AD 78,2024-11-07_14:08:58.293103
ED   15,99.00%,George A. Alvarez,(Democratic),74,AD 78,2024-11-07_14:08:58.293103
ED   15,99.00%,John Santiago,(Republican),21,AD 78,2024-11-07_14:08:58.293103
ED   15,99.00%,John Santiago,(Conservative),2,AD 78,2024-11-07_14:08:58.293103
ED   15,99.00%,WRITE-IN,&nbsp,0,AD 78,2024-11-07_14:08:58.293103
ED   16,99.00%,George A. Alvarez,(Democratic),221,AD 78,2024-11-07_14:08:58.293103
ED   16,99.00%,John Santiago,(Republican),72,AD 78,2024-11-07_14:08:58.293103
ED   16,99.00%,John Santiago,(Conservative),6,AD 78,2024-11-07_14:08:58.293103
ED   16,99.00%,WRITE-IN,&nbsp,1,AD 78,2024-11-07_14:08:58.293103
