ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Gregory W. Meeks,(Democratic),209,AD 23,2024-11-07_14:06:52.559338
ED    1,99.00%,Paul King,(Republican),862,AD 23,2024-11-07_14:06:52.559338
ED    1,99.00%,Paul King,(Conservative/Common Sense),158,AD 23,2024-11-07_14:06:52.559338
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 23,2024-11-07_14:06:52.559338
ED    2,99.00%,Gregory W. Meeks,(Democratic),210,AD 23,2024-11-07_14:06:52.559338
ED    2,99.00%,Paul King,(Republican),805,AD 23,2024-11-07_14:06:52.559338
ED    2,99.00%,Paul King,(Conservative/Common Sense),133,AD 23,2024-11-07_14:06:52.559338
ED    2,99.00%,WRITE-IN,&nbsp,3,AD 23,2024-11-07_14:06:52.559338
ED    3,99.00%,Gregory W. Meeks,(Democratic),79,AD 23,2024-11-07_14:06:52.559338
ED    3,99.00%,Paul King,(Republican),284,AD 23,2024-11-07_14:06:52.559338
ED    3,99.00%,Paul King,(Conservative/Common Sense),40,AD 23,2024-11-07_14:06:52.559338
ED    3,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:52.559338
ED    4,99.00%,Gregory W. Meeks,(Democratic),290,AD 23,2024-11-07_14:06:52.559338
ED    4,99.00%,Paul King,(Republican),812,AD 23,2024-11-07_14:06:52.559338
ED    4,99.00%,Paul King,(Conservative/Common Sense),70,AD 23,2024-11-07_14:06:52.559338
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 23,2024-11-07_14:06:52.559338
ED    5,99.00%,Gregory W. Meeks,(Democratic),223,AD 23,2024-11-07_14:06:52.559338
ED    5,99.00%,Paul King,(Republican),897,AD 23,2024-11-07_14:06:52.559338
ED    5,99.00%,Paul King,(Conservative/Common Sense),67,AD 23,2024-11-07_14:06:52.559338
ED    5,99.00%,WRITE-IN,&nbsp,3,AD 23,2024-11-07_14:06:52.559338
ED    6,99.00%,Gregory W. Meeks,(Democratic),257,AD 23,2024-11-07_14:06:52.559338
ED    6,99.00%,Paul King,(Republican),817,AD 23,2024-11-07_14:06:52.559338
ED    6,99.00%,Paul King,(Conservative/Common Sense),79,AD 23,2024-11-07_14:06:52.559338
ED    6,99.00%,WRITE-IN,&nbsp,3,AD 23,2024-11-07_14:06:52.559338
ED    7,99.00%,Gregory W. Meeks,(Democratic),331,AD 23,2024-11-07_14:06:52.559338
ED    7,99.00%,Paul King,(Republican),836,AD 23,2024-11-07_14:06:52.559338
ED    7,99.00%,Paul King,(Conservative/Common Sense),76,AD 23,2024-11-07_14:06:52.559338
ED    7,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:52.559338
ED    8,99.00%,Gregory W. Meeks,(Democratic),353,AD 23,2024-11-07_14:06:52.559338
ED    8,99.00%,Paul King,(Republican),530,AD 23,2024-11-07_14:06:52.559338
ED    8,99.00%,Paul King,(Conservative/Common Sense),67,AD 23,2024-11-07_14:06:52.559338
ED    8,99.00%,WRITE-IN,&nbsp,2,AD 23,2024-11-07_14:06:52.559338
ED    9,99.00%,Gregory W. Meeks,(Democratic),294,AD 23,2024-11-07_14:06:52.559338
ED    9,99.00%,Paul King,(Republican),255,AD 23,2024-11-07_14:06:52.559338
ED    9,99.00%,Paul King,(Conservative/Common Sense),45,AD 23,2024-11-07_14:06:52.559338
ED    9,99.00%,WRITE-IN,&nbsp,5,AD 23,2024-11-07_14:06:52.559338
ED   10,85.71%,Gregory W. Meeks,(Democratic),359,AD 23,2024-11-07_14:06:52.559338
ED   10,85.71%,Paul King,(Republican),678,AD 23,2024-11-07_14:06:52.559338
ED   10,85.71%,Paul King,(Conservative/Common Sense),74,AD 23,2024-11-07_14:06:52.559338
ED   10,85.71%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:52.559338
ED   11,85.71%,Gregory W. Meeks,(Democratic),549,AD 23,2024-11-07_14:06:52.559338
ED   11,85.71%,Paul King,(Republican),227,AD 23,2024-11-07_14:06:52.559338
ED   11,85.71%,Paul King,(Conservative/Common Sense),29,AD 23,2024-11-07_14:06:52.559338
ED   11,85.71%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:52.559338
ED   12,99.00%,Gregory W. Meeks,(Democratic),169,AD 23,2024-11-07_14:06:52.559338
ED   12,99.00%,Paul King,(Republican),83,AD 23,2024-11-07_14:06:52.559338
ED   12,99.00%,Paul King,(Conservative/Common Sense),10,AD 23,2024-11-07_14:06:52.559338
ED   12,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:52.559338
ED   13,99.00%,Gregory W. Meeks,(Democratic),471,AD 23,2024-11-07_14:06:52.559338
ED   13,99.00%,Paul King,(Republican),233,AD 23,2024-11-07_14:06:52.559338
ED   13,99.00%,Paul King,(Conservative/Common Sense),25,AD 23,2024-11-07_14:06:52.559338
ED   13,99.00%,WRITE-IN,&nbsp,5,AD 23,2024-11-07_14:06:52.559338
ED   14,99.00%,Gregory W. Meeks,(Democratic),292,AD 23,2024-11-07_14:06:52.559338
ED   14,99.00%,Paul King,(Republican),320,AD 23,2024-11-07_14:06:52.559338
ED   14,99.00%,Paul King,(Conservative/Common Sense),29,AD 23,2024-11-07_14:06:52.559338
ED   14,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:52.559338
ED   15,99.00%,Gregory W. Meeks,(Democratic),381,AD 23,2024-11-07_14:06:52.559338
ED   15,99.00%,Paul King,(Republican),370,AD 23,2024-11-07_14:06:52.559338
ED   15,99.00%,Paul King,(Conservative/Common Sense),36,AD 23,2024-11-07_14:06:52.559338
ED   15,99.00%,WRITE-IN,&nbsp,2,AD 23,2024-11-07_14:06:52.559338
ED   16,99.00%,Gregory W. Meeks,(Democratic),246,AD 23,2024-11-07_14:06:52.559338
ED   16,99.00%,Paul King,(Republican),184,AD 23,2024-11-07_14:06:52.559338
ED   16,99.00%,Paul King,(Conservative/Common Sense),15,AD 23,2024-11-07_14:06:52.559338
ED   16,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:52.559338
ED   17,99.00%,Gregory W. Meeks,(Democratic),151,AD 23,2024-11-07_14:06:52.559338
ED   17,99.00%,Paul King,(Republican),435,AD 23,2024-11-07_14:06:52.559338
ED   17,99.00%,Paul King,(Conservative/Common Sense),38,AD 23,2024-11-07_14:06:52.559338
ED   17,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:52.559338
ED   18,99.00%,Gregory W. Meeks,(Democratic),510,AD 23,2024-11-07_14:06:52.559338
ED   18,99.00%,Paul King,(Republican),220,AD 23,2024-11-07_14:06:52.559338
