ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   11,99.00%,Jose M. Serrano,(Democratic),452,AD 68,2024-11-07_14:17:57.454302
ED   11,99.00%,Tanya Carmichael,(Republican),47,AD 68,2024-11-07_14:17:57.454302
ED   11,99.00%,Tanya Carmichael,(Conservative),7,AD 68,2024-11-07_14:17:57.454302
ED   11,99.00%,Jose M. Serrano,(Working Families),54,AD 68,2024-11-07_14:17:57.454302
ED   11,99.00%,WRITE-IN,&nbsp,1,AD 68,2024-11-07_14:17:57.454302
ED   12,71.43%,Jose M. Serrano,(Democratic),275,AD 68,2024-11-07_14:17:57.454302
ED   12,71.43%,Tanya Carmichael,(Republican),41,AD 68,2024-11-07_14:17:57.454302
ED   12,71.43%,Tanya Carmichael,(Conservative),4,AD 68,2024-11-07_14:17:57.454302
ED   12,71.43%,Jose M. Serrano,(Working Families),24,AD 68,2024-11-07_14:17:57.454302
ED   12,71.43%,WRITE-IN,&nbsp,0,AD 68,2024-11-07_14:17:57.454302
ED   13,71.43%,Jose M. Serrano,(Democratic),355,AD 68,2024-11-07_14:17:57.454302
ED   13,71.43%,Tanya Carmichael,(Republican),65,AD 68,2024-11-07_14:17:57.454302
ED   13,71.43%,Tanya Carmichael,(Conservative),8,AD 68,2024-11-07_14:17:57.454302
ED   13,71.43%,Jose M. Serrano,(Working Families),10,AD 68,2024-11-07_14:17:57.454302
ED   13,71.43%,WRITE-IN,&nbsp,4,AD 68,2024-11-07_14:17:57.454302
ED   15,99.00%,Jose M. Serrano,(Democratic),276,AD 68,2024-11-07_14:17:57.454302
ED   15,99.00%,Tanya Carmichael,(Republican),42,AD 68,2024-11-07_14:17:57.454302
ED   15,99.00%,Tanya Carmichael,(Conservative),5,AD 68,2024-11-07_14:17:57.454302
ED   15,99.00%,Jose M. Serrano,(Working Families),12,AD 68,2024-11-07_14:17:57.454302
ED   15,99.00%,WRITE-IN,&nbsp,2,AD 68,2024-11-07_14:17:57.454302
ED   16,99.00%,Jose M. Serrano,(Democratic),278,AD 68,2024-11-07_14:17:57.454302
ED   16,99.00%,Tanya Carmichael,(Republican),56,AD 68,2024-11-07_14:17:57.454302
ED   16,99.00%,Tanya Carmichael,(Conservative),12,AD 68,2024-11-07_14:17:57.454302
ED   16,99.00%,Jose M. Serrano,(Working Families),28,AD 68,2024-11-07_14:17:57.454302
ED   16,99.00%,WRITE-IN,&nbsp,0,AD 68,2024-11-07_14:17:57.454302
ED   20,99.00%,Jose M. Serrano,(Democratic),400,AD 68,2024-11-07_14:17:57.454302
ED   20,99.00%,Tanya Carmichael,(Republican),75,AD 68,2024-11-07_14:17:57.454302
ED   20,99.00%,Tanya Carmichael,(Conservative),11,AD 68,2024-11-07_14:17:57.454302
ED   20,99.00%,Jose M. Serrano,(Working Families),19,AD 68,2024-11-07_14:17:57.454302
ED   20,99.00%,WRITE-IN,&nbsp,0,AD 68,2024-11-07_14:17:57.454302
ED   21,99.00%,Jose M. Serrano,(Democratic),533,AD 68,2024-11-07_14:17:57.454302
ED   21,99.00%,Tanya Carmichael,(Republican),59,AD 68,2024-11-07_14:17:57.454302
ED   21,99.00%,Tanya Carmichael,(Conservative),9,AD 68,2024-11-07_14:17:57.454302
ED   21,99.00%,Jose M. Serrano,(Working Families),52,AD 68,2024-11-07_14:17:57.454302
ED   21,99.00%,WRITE-IN,&nbsp,6,AD 68,2024-11-07_14:17:57.454302
ED   24,99.00%,Jose M. Serrano,(Democratic),25,AD 68,2024-11-07_14:17:57.454302
ED   24,99.00%,Tanya Carmichael,(Republican),12,AD 68,2024-11-07_14:17:57.454302
ED   24,99.00%,Tanya Carmichael,(Conservative),0,AD 68,2024-11-07_14:17:57.454302
ED   24,99.00%,Jose M. Serrano,(Working Families),1,AD 68,2024-11-07_14:17:57.454302
ED   24,99.00%,WRITE-IN,&nbsp,0,AD 68,2024-11-07_14:17:57.454302
ED   28,99.00%,Jose M. Serrano,(Democratic),484,AD 68,2024-11-07_14:17:57.454302
ED   28,99.00%,Tanya Carmichael,(Republican),72,AD 68,2024-11-07_14:17:57.454302
ED   28,99.00%,Tanya Carmichael,(Conservative),16,AD 68,2024-11-07_14:17:57.454302
ED   28,99.00%,Jose M. Serrano,(Working Families),79,AD 68,2024-11-07_14:17:57.454302
ED   28,99.00%,WRITE-IN,&nbsp,3,AD 68,2024-11-07_14:17:57.454302
ED   29,99.00%,Jose M. Serrano,(Democratic),488,AD 68,2024-11-07_14:17:57.454302
ED   29,99.00%,Tanya Carmichael,(Republican),89,AD 68,2024-11-07_14:17:57.454302
ED   29,99.00%,Tanya Carmichael,(Conservative),10,AD 68,2024-11-07_14:17:57.454302
ED   29,99.00%,Jose M. Serrano,(Working Families),49,AD 68,2024-11-07_14:17:57.454302
ED   29,99.00%,WRITE-IN,&nbsp,1,AD 68,2024-11-07_14:17:57.454302
ED   30,99.00%,Jose M. Serrano,(Democratic),260,AD 68,2024-11-07_14:17:57.454302
