AD_num,reported,candidate,party,votes,scrape_time
AD   23,97.14%,James Sanders Jr.,(Democratic),11547,2024-11-13_13:13:28.76822
AD   23,97.14%,Michael A. O'Reilly,(Republican),15530,2024-11-13_13:13:28.76822
AD   23,97.14%,Michael A. O'Reilly,(Conservative),1312,2024-11-13_13:13:28.76822
AD   23,97.14%,James Sanders Jr.,(Working Families),765,2024-11-13_13:13:28.76822
AD   23,97.14%,Michael A. O'Reilly,(Common Sense),215,2024-11-13_13:13:28.76822
AD   23,97.14%,WRITE-IN,,30,2024-11-13_13:13:28.76822
AD   24,99.00%,James Sanders Jr.,(Democratic),495,2024-11-13_13:13:28.76822
AD   24,99.00%,Michael A. O'Reilly,(Republican),163,2024-11-13_13:13:28.76822
AD   24,99.00%,Michael A. O'Reilly,(Conservative),12,2024-11-13_13:13:28.76822
AD   24,99.00%,James Sanders Jr.,(Working Families),24,2024-11-13_13:13:28.76822
AD   24,99.00%,Michael A. O'Reilly,(Common Sense),3,2024-11-13_13:13:28.76822
AD   24,99.00%,WRITE-IN,,0,2024-11-13_13:13:28.76822
AD   29,99.00%,James Sanders Jr.,(Democratic),5815,2024-11-13_13:13:28.76822
AD   29,99.00%,Michael A. O'Reilly,(Republican),509,2024-11-13_13:13:28.76822
AD   29,99.00%,Michael A. O'Reilly,(Conservative),57,2024-11-13_13:13:28.76822
AD   29,99.00%,James Sanders Jr.,(Working Families),112,2024-11-13_13:13:28.76822
AD   29,99.00%,Michael A. O'Reilly,(Common Sense),11,2024-11-13_13:13:28.76822
AD   29,99.00%,WRITE-IN,,9,2024-11-13_13:13:28.76822
AD   31,98.35%,James Sanders Jr.,(Democratic),22734,2024-11-13_13:13:28.76822
AD   31,98.35%,Michael A. O'Reilly,(Republican),4779,2024-11-13_13:13:28.76822
AD   31,98.35%,Michael A. O'Reilly,(Conservative),381,2024-11-13_13:13:28.76822
AD   31,98.35%,James Sanders Jr.,(Working Families),965,2024-11-13_13:13:28.76822
AD   31,98.35%,Michael A. O'Reilly,(Common Sense),86,2024-11-13_13:13:28.76822
AD   31,98.35%,WRITE-IN,,62,2024-11-13_13:13:28.76822
AD   32,99.00%,James Sanders Jr.,(Democratic),20595,2024-11-13_13:13:28.76822
AD   32,99.00%,Michael A. O'Reilly,(Republican),2566,2024-11-13_13:13:28.76822
AD   32,99.00%,Michael A. O'Reilly,(Conservative),239,2024-11-13_13:13:28.76822
AD   32,99.00%,James Sanders Jr.,(Working Families),605,2024-11-13_13:13:28.76822
AD   32,99.00%,Michael A. O'Reilly,(Common Sense),49,2024-11-13_13:13:28.76822
AD   32,99.00%,WRITE-IN,,26,2024-11-13_13:13:28.76822
Total,,James Sanders Jr.,(Democratic),61186,2024-11-13_13:13:28.76822
Total,,Michael A. O'Reilly,(Republican),23547,2024-11-13_13:13:28.76822
Total,,Michael A. O'Reilly,(Conservative),2001,2024-11-13_13:13:28.76822
Total,,James Sanders Jr.,(Working Families),2471,2024-11-13_13:13:28.76822
Total,,Michael A. O'Reilly,(Common Sense),364,2024-11-13_13:13:28.76822
Total,,WRITE-IN,,127,2024-11-13_13:13:28.76822
