ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    5,99.00%,Argentina M. Cruz (F),(Democratic),200,AD 72,2025-07-02_13:54:01.78694
ED    5,99.00%,Adriano Espaillat (M),(Democratic),274,AD 72,2025-07-02_13:54:01.78694
ED    5,99.00%,Maria Morillo (F),(Democratic),227,AD 72,2025-07-02_13:54:01.78694
ED    5,99.00%,WRITE-IN,&nbsp,7,AD 72,2025-07-02_13:54:01.78694
ED   22,99.00%,Argentina M. Cruz (F),(Democratic),27,AD 72,2025-07-02_13:54:01.78694
ED   22,99.00%,Adriano Espaillat (M),(Democratic),64,AD 72,2025-07-02_13:54:01.78694
ED   22,99.00%,Maria Morillo (F),(Democratic),33,AD 72,2025-07-02_13:54:01.78694
ED   22,99.00%,WRITE-IN,&nbsp,0,AD 72,2025-07-02_13:54:01.78694
ED   27,99.00%,Argentina M. Cruz (F),(Democratic),82,AD 72,2025-07-02_13:54:01.78694
ED   27,99.00%,Adriano Espaillat (M),(Democratic),149,AD 72,2025-07-02_13:54:01.78694
ED   27,99.00%,Maria Morillo (F),(Democratic),107,AD 72,2025-07-02_13:54:01.78694
ED   27,99.00%,WRITE-IN,&nbsp,1,AD 72,2025-07-02_13:54:01.78694
ED   32,99.00%,Argentina M. Cruz (F),(Democratic),83,AD 72,2025-07-02_13:54:01.78694
ED   32,99.00%,Adriano Espaillat (M),(Democratic),169,AD 72,2025-07-02_13:54:01.78694
ED   32,99.00%,Maria Morillo (F),(Democratic),85,AD 72,2025-07-02_13:54:01.78694
ED   32,99.00%,WRITE-IN,&nbsp,2,AD 72,2025-07-02_13:54:01.78694
ED   33,99.00%,Argentina M. Cruz (F),(Democratic),82,AD 72,2025-07-02_13:54:01.78694
ED   33,99.00%,Adriano Espaillat (M),(Democratic),172,AD 72,2025-07-02_13:54:01.78694
ED   33,99.00%,Maria Morillo (F),(Democratic),84,AD 72,2025-07-02_13:54:01.78694
ED   33,99.00%,WRITE-IN,&nbsp,4,AD 72,2025-07-02_13:54:01.78694
ED   34,99.00%,Argentina M. Cruz (F),(Democratic),33,AD 72,2025-07-02_13:54:01.78694
ED   34,99.00%,Adriano Espaillat (M),(Democratic),67,AD 72,2025-07-02_13:54:01.78694
ED   34,99.00%,Maria Morillo (F),(Democratic),31,AD 72,2025-07-02_13:54:01.78694
ED   34,99.00%,WRITE-IN,&nbsp,0,AD 72,2025-07-02_13:54:01.78694
ED   35,99.00%,Argentina M. Cruz (F),(Democratic),57,AD 72,2025-07-02_13:54:01.78694
ED   35,99.00%,Adriano Espaillat (M),(Democratic),86,AD 72,2025-07-02_13:54:01.78694
ED   35,99.00%,Maria Morillo (F),(Democratic),56,AD 72,2025-07-02_13:54:01.78694
ED   35,99.00%,WRITE-IN,&nbsp,1,AD 72,2025-07-02_13:54:01.78694
ED   36,99.00%,Argentina M. Cruz (F),(Democratic),43,AD 72,2025-07-02_13:54:01.78694
ED   36,99.00%,Adriano Espaillat (M),(Democratic),73,AD 72,2025-07-02_13:54:01.78694
ED   36,99.00%,Maria Morillo (F),(Democratic),33,AD 72,2025-07-02_13:54:01.78694
ED   36,99.00%,WRITE-IN,&nbsp,0,AD 72,2025-07-02_13:54:01.78694
ED   37,99.00%,Argentina M. Cruz (F),(Democratic),60,AD 72,2025-07-02_13:54:01.78694
ED   37,99.00%,Adriano Espaillat (M),(Democratic),139,AD 72,2025-07-02_13:54:01.78694
ED   37,99.00%,Maria Morillo (F),(Democratic),60,AD 72,2025-07-02_13:54:01.78694
ED   37,99.00%,WRITE-IN,&nbsp,2,AD 72,2025-07-02_13:54:01.78694
ED   38,99.00%,Argentina M. Cruz (F),(Democratic),54,AD 72,2025-07-02_13:54:01.78694
ED   38,99.00%,Adriano Espaillat (M),(Democratic),130,AD 72,2025-07-02_13:54:01.78694
ED   38,99.00%,Maria Morillo (F),(Democratic),49,AD 72,2025-07-02_13:54:01.78694
ED   38,99.00%,WRITE-IN,&nbsp,3,AD 72,2025-07-02_13:54:01.78694
ED   39,99.00%,Argentina M. Cruz (F),(Democratic),62,AD 72,2025-07-02_13:54:01.78694
ED   39,99.00%,Adriano Espaillat (M),(Democratic),110,AD 72,2025-07-02_13:54:01.78694
ED   39,99.00%,Maria Morillo (F),(Democratic),56,AD 72,2025-07-02_13:54:01.78694
ED   39,99.00%,WRITE-IN,&nbsp,0,AD 72,2025-07-02_13:54:01.78694
ED   40,99.00%,Argentina M. Cruz (F),(Democratic),47,AD 72,2025-07-02_13:54:01.78694
ED   40,99.00%,Adriano Espaillat (M),(Democratic),123,AD 72,2025-07-02_13:54:01.78694
ED   40,99.00%,Maria Morillo (F),(Democratic),45,AD 72,2025-07-02_13:54:01.78694
ED   40,99.00%,WRITE-IN,&nbsp,0,AD 72,2025-07-02_13:54:01.78694
ED   41,99.00%,Argentina M. Cruz (F),(Democratic),121,AD 72,2025-07-02_13:54:01.78694
ED   41,99.00%,Adriano Espaillat (M),(Democratic),154,AD 72,2025-07-02_13:54:01.78694
ED   41,99.00%,Maria Morillo (F),(Democratic),86,AD 72,2025-07-02_13:54:01.78694
ED   41,99.00%,WRITE-IN,&nbsp,1,AD 72,2025-07-02_13:54:01.78694
ED   42,99.00%,Argentina M. Cruz (F),(Democratic),51,AD 72,2025-07-02_13:54:01.78694
ED   42,99.00%,Adriano Espaillat (M),(Democratic),116,AD 72,2025-07-02_13:54:01.78694
ED   42,99.00%,Maria Morillo (F),(Democratic),60,AD 72,2025-07-02_13:54:01.78694
ED   42,99.00%,WRITE-IN,&nbsp,2,AD 72,2025-07-02_13:54:01.78694
ED   43,99.00%,Argentina M. Cruz (F),(Democratic),62,AD 72,2025-07-02_13:54:01.78694
ED   43,99.00%,Adriano Espaillat (M),(Democratic),115,AD 72,2025-07-02_13:54:01.78694
ED   43,99.00%,Maria Morillo (F),(Democratic),65,AD 72,2025-07-02_13:54:01.78694
ED   43,99.00%,WRITE-IN,&nbsp,1,AD 72,2025-07-02_13:54:01.78694
ED   44,99.00%,Argentina M. Cruz (F),(Democratic),54,AD 72,2025-07-02_13:54:01.78694
ED   44,99.00%,Adriano Espaillat (M),(Democratic),119,AD 72,2025-07-02_13:54:01.78694
ED   44,99.00%,Maria Morillo (F),(Democratic),61,AD 72,2025-07-02_13:54:01.78694
ED   44,99.00%,WRITE-IN,&nbsp,0,AD 72,2025-07-02_13:54:01.78694
ED   45,99.00%,Argentina M. Cruz (F),(Democratic),37,AD 72,2025-07-02_13:54:01.78694
ED   45,99.00%,Adriano Espaillat (M),(Democratic),76,AD 72,2025-07-02_13:54:01.78694
ED   45,99.00%,Maria Morillo (F),(Democratic),44,AD 72,2025-07-02_13:54:01.78694
ED   45,99.00%,WRITE-IN,&nbsp,3,AD 72,2025-07-02_13:54:01.78694
ED   46,99.00%,Argentina M. Cruz (F),(Democratic),58,AD 72,2025-07-02_13:54:01.78694
ED   46,99.00%,Adriano Espaillat (M),(Democratic),98,AD 72,2025-07-02_13:54:01.78694
ED   46,99.00%,Maria Morillo (F),(Democratic),58,AD 72,2025-07-02_13:54:01.78694
ED   46,99.00%,WRITE-IN,&nbsp,2,AD 72,2025-07-02_13:54:01.78694
