ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Stacey G. Pheffer Amato,(Democratic),188,AD 23,2024-11-07_14:18:11.849589
ED    1,99.00%,Thomas P. Sullivan,(Republican),885,AD 23,2024-11-07_14:18:11.849589
ED    1,99.00%,Thomas P. Sullivan,(Conservative),155,AD 23,2024-11-07_14:18:11.849589
ED    1,99.00%,Stacey G. Pheffer Amato,(We The People),4,AD 23,2024-11-07_14:18:11.849589
ED    1,99.00%,Thomas P. Sullivan,(Common Sense),14,AD 23,2024-11-07_14:18:11.849589
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 23,2024-11-07_14:18:11.849589
ED    2,99.00%,Stacey G. Pheffer Amato,(Democratic),206,AD 23,2024-11-07_14:18:11.849589
ED    2,99.00%,Thomas P. Sullivan,(Republican),824,AD 23,2024-11-07_14:18:11.849589
ED    2,99.00%,Thomas P. Sullivan,(Conservative),116,AD 23,2024-11-07_14:18:11.849589
ED    2,99.00%,Stacey G. Pheffer Amato,(We The People),10,AD 23,2024-11-07_14:18:11.849589
ED    2,99.00%,Thomas P. Sullivan,(Common Sense),15,AD 23,2024-11-07_14:18:11.849589
ED    2,99.00%,WRITE-IN,&nbsp,2,AD 23,2024-11-07_14:18:11.849589
ED    3,99.00%,Stacey G. Pheffer Amato,(Democratic),78,AD 23,2024-11-07_14:18:11.849589
ED    3,99.00%,Thomas P. Sullivan,(Republican),285,AD 23,2024-11-07_14:18:11.849589
ED    3,99.00%,Thomas P. Sullivan,(Conservative),29,AD 23,2024-11-07_14:18:11.849589
ED    3,99.00%,Stacey G. Pheffer Amato,(We The People),4,AD 23,2024-11-07_14:18:11.849589
ED    3,99.00%,Thomas P. Sullivan,(Common Sense),11,AD 23,2024-11-07_14:18:11.849589
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 23,2024-11-07_14:18:11.849589
ED    4,99.00%,Stacey G. Pheffer Amato,(Democratic),351,AD 23,2024-11-07_14:18:11.849589
ED    4,99.00%,Thomas P. Sullivan,(Republican),760,AD 23,2024-11-07_14:18:11.849589
ED    4,99.00%,Thomas P. Sullivan,(Conservative),59,AD 23,2024-11-07_14:18:11.849589
ED    4,99.00%,Stacey G. Pheffer Amato,(We The People),5,AD 23,2024-11-07_14:18:11.849589
ED    4,99.00%,Thomas P. Sullivan,(Common Sense),5,AD 23,2024-11-07_14:18:11.849589
ED    4,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:18:11.849589
ED    5,99.00%,Stacey G. Pheffer Amato,(Democratic),297,AD 23,2024-11-07_14:18:11.849589
ED    5,99.00%,Thomas P. Sullivan,(Republican),829,AD 23,2024-11-07_14:18:11.849589
ED    5,99.00%,Thomas P. Sullivan,(Conservative),52,AD 23,2024-11-07_14:18:11.849589
ED    5,99.00%,Stacey G. Pheffer Amato,(We The People),13,AD 23,2024-11-07_14:18:11.849589
ED    5,99.00%,Thomas P. Sullivan,(Common Sense),9,AD 23,2024-11-07_14:18:11.849589
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 23,2024-11-07_14:18:11.849589
ED    6,99.00%,Stacey G. Pheffer Amato,(Democratic),334,AD 23,2024-11-07_14:18:11.849589
ED    6,99.00%,Thomas P. Sullivan,(Republican),751,AD 23,2024-11-07_14:18:11.849589
ED    6,99.00%,Thomas P. Sullivan,(Conservative),65,AD 23,2024-11-07_14:18:11.849589
ED    6,99.00%,Stacey G. Pheffer Amato,(We The People),9,AD 23,2024-11-07_14:18:11.849589
ED    6,99.00%,Thomas P. Sullivan,(Common Sense),8,AD 23,2024-11-07_14:18:11.849589
ED    6,99.00%,WRITE-IN,&nbsp,2,AD 23,2024-11-07_14:18:11.849589
ED    7,99.00%,Stacey G. Pheffer Amato,(Democratic),399,AD 23,2024-11-07_14:18:11.849589
ED    7,99.00%,Thomas P. Sullivan,(Republican),778,AD 23,2024-11-07_14:18:11.849589
