ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Nily D. Rozic,(Democratic),609,AD 25,2024-11-07_14:08:26.524332
ED    1,99.00%,Kenneth Paek,(Republican),274,AD 25,2024-11-07_14:08:26.524332
ED    1,99.00%,Kenneth Paek,(Conservative),19,AD 25,2024-11-07_14:08:26.524332
ED    1,99.00%,Nily D. Rozic,(Working Families),50,AD 25,2024-11-07_14:08:26.524332
ED    1,99.00%,WRITE-IN,&nbsp,5,AD 25,2024-11-07_14:08:26.524332
ED    2,99.00%,Nily D. Rozic,(Democratic),549,AD 25,2024-11-07_14:08:26.524332
ED    2,99.00%,Kenneth Paek,(Republican),207,AD 25,2024-11-07_14:08:26.524332
ED    2,99.00%,Kenneth Paek,(Conservative),15,AD 25,2024-11-07_14:08:26.524332
ED    2,99.00%,Nily D. Rozic,(Working Families),63,AD 25,2024-11-07_14:08:26.524332
ED    2,99.00%,WRITE-IN,&nbsp,4,AD 25,2024-11-07_14:08:26.524332
ED    3,99.00%,Nily D. Rozic,(Democratic),87,AD 25,2024-11-07_14:08:26.524332
ED    3,99.00%,Kenneth Paek,(Republican),97,AD 25,2024-11-07_14:08:26.524332
ED    3,99.00%,Kenneth Paek,(Conservative),8,AD 25,2024-11-07_14:08:26.524332
ED    3,99.00%,Nily D. Rozic,(Working Families),10,AD 25,2024-11-07_14:08:26.524332
ED    3,99.00%,WRITE-IN,&nbsp,2,AD 25,2024-11-07_14:08:26.524332
ED    4,99.00%,Nily D. Rozic,(Democratic),229,AD 25,2024-11-07_14:08:26.524332
ED    4,99.00%,Kenneth Paek,(Republican),129,AD 25,2024-11-07_14:08:26.524332
ED    4,99.00%,Kenneth Paek,(Conservative),14,AD 25,2024-11-07_14:08:26.524332
ED    4,99.00%,Nily D. Rozic,(Working Families),26,AD 25,2024-11-07_14:08:26.524332
ED    4,99.00%,WRITE-IN,&nbsp,2,AD 25,2024-11-07_14:08:26.524332
ED    5,99.00%,Nily D. Rozic,(Democratic),572,AD 25,2024-11-07_14:08:26.524332
ED    5,99.00%,Kenneth Paek,(Republican),254,AD 25,2024-11-07_14:08:26.524332
ED    5,99.00%,Kenneth Paek,(Conservative),28,AD 25,2024-11-07_14:08:26.524332
ED    5,99.00%,Nily D. Rozic,(Working Families),46,AD 25,2024-11-07_14:08:26.524332
