AD_num,reported,candidate,party,votes,scrape_time
AD   41,96.83%,Adam D. Perlmutter,(Democratic),18931,2024-11-07_14:16:24.649121
AD   41,96.83%,Inga M. Oneale,(Democratic),15271,2024-11-07_14:16:24.649121
AD   41,96.83%,Lisa Lewis,(Democratic),17916,2024-11-07_14:16:24.649121
AD   41,96.83%,Sharen D. Hudson,(Democratic),15890,2024-11-07_14:16:24.649121
AD   41,96.83%,Keisha Alleyne,(Democratic),16135,2024-11-07_14:16:24.649121
AD   41,96.83%,Christopher J. Robles,(Democratic),15273,2024-11-07_14:16:24.649121
AD   41,96.83%,Jeffrey S. Sunshine,(Democratic),15139,2024-11-07_14:16:24.649121
AD   41,96.83%,Inga M. Oneale,(Conservative),6523,2024-11-07_14:16:24.649121
AD   41,96.83%,Sharen D. Hudson,(Conservative),6151,2024-11-07_14:16:24.649121
AD   41,96.83%,Keisha Alleyne,(Conservative),5569,2024-11-07_14:16:24.649121
AD   41,96.83%,Christopher J. Robles,(Conservative),6042,2024-11-07_14:16:24.649121
AD   41,96.83%,Jeffrey S. Sunshine,(Conservative),5932,2024-11-07_14:16:24.649121
AD   41,96.83%,WRITE-IN,,2005,2024-11-07_14:16:24.649121
AD   42,97.00%,Adam D. Perlmutter,(Democratic),27254,2024-11-07_14:16:24.649121
AD   42,97.00%,Inga M. Oneale,(Democratic),24490,2024-11-07_14:16:24.649121
AD   42,97.00%,Lisa Lewis,(Democratic),27084,2024-11-07_14:16:24.649121
AD   42,97.00%,Sharen D. Hudson,(Democratic),25563,2024-11-07_14:16:24.649121
AD   42,97.00%,Keisha Alleyne,(Democratic),26386,2024-11-07_14:16:24.649121
AD   42,97.00%,Christopher J. Robles,(Democratic),24079,2024-11-07_14:16:24.649121
AD   42,97.00%,Jeffrey S. Sunshine,(Democratic),23914,2024-11-07_14:16:24.649121
AD   42,97.00%,Inga M. Oneale,(Conservative),2099,2024-11-07_14:16:24.649121
AD   42,97.00%,Sharen D. Hudson,(Conservative),2060,2024-11-07_14:16:24.649121
AD   42,97.00%,Keisha Alleyne,(Conservative),1977,2024-11-07_14:16:24.649121
AD   42,97.00%,Christopher J. Robles,(Conservative),2021,2024-11-07_14:16:24.649121
AD   42,97.00%,Jeffrey S. Sunshine,(Conservative),1977,2024-11-07_14:16:24.649121
AD   42,97.00%,WRITE-IN,,1374,2024-11-07_14:16:24.649121
AD   43,99.00%,Adam D. Perlmutter,(Democratic),32678,2024-11-07_14:16:24.649121
AD   43,99.00%,Inga M. Oneale,(Democratic),30067,2024-11-07_14:16:24.649121
AD   43,99.00%,Lisa Lewis,(Democratic),33019,2024-11-07_14:16:24.649121
AD   43,99.00%,Sharen D. Hudson,(Democratic),31109,2024-11-07_14:16:24.649121
AD   43,99.00%,Keisha Alleyne,(Democratic),32238,2024-11-07_14:16:24.649121
AD   43,99.00%,Christopher J. Robles,(Democratic),29403,2024-11-07_14:16:24.649121
AD   43,99.00%,Jeffrey S. Sunshine,(Democratic),29191,2024-11-07_14:16:24.649121
AD   43,99.00%,Inga M. Oneale,(Conservative),1951,2024-11-07_14:16:24.649121
AD   43,99.00%,Sharen D. Hudson,(Conservative),1927,2024-11-07_14:16:24.649121
AD   43,99.00%,Keisha Alleyne,(Conservative),1806,2024-11-07_14:16:24.649121
AD   43,99.00%,Christopher J. Robles,(Conservative),1826,2024-11-07_14:16:24.649121
AD   43,99.00%,Jeffrey S. Sunshine,(Conservative),1799,2024-11-07_14:16:24.649121
AD   43,99.00%,WRITE-IN,,1156,2024-11-07_14:16:24.649121
AD   44,96.67%,Adam D. Perlmutter,(Democratic),38004,2024-11-07_14:16:24.649121
AD   44,96.67%,Inga M. Oneale,(Democratic),34506,2024-11-07_14:16:24.649121
AD   44,96.67%,Lisa Lewis,(Democratic),37835,2024-11-07_14:16:24.649121
AD   44,96.67%,Sharen D. Hudson,(Democratic),35040,2024-11-07_14:16:24.649121
AD   44,96.67%,Keisha Alleyne,(Democratic),35441,2024-11-07_14:16:24.649121
AD   44,96.67%,Christopher J. Robles,(Democratic),34168,2024-11-07_14:16:24.649121
AD   44,96.67%,Jeffrey S. Sunshine,(Democratic),34033,2024-11-07_14:16:24.649121
AD   44,96.67%,Inga M. Oneale,(Conservative),3325,2024-11-07_14:16:24.649121
AD   44,96.67%,Sharen D. Hudson,(Conservative),3265,2024-11-07_14:16:24.649121
AD   44,96.67%,Keisha Alleyne,(Conservative),2967,2024-11-07_14:16:24.649121
AD   44,96.67%,Christopher J. Robles,(Conservative),3169,2024-11-07_14:16:24.649121
AD   44,96.67%,Jeffrey S. Sunshine,(Conservative),3046,2024-11-07_14:16:24.649121
AD   44,96.67%,WRITE-IN,,2427,2024-11-07_14:16:24.649121
AD   45,98.92%,Adam D. Perlmutter,(Democratic),9420,2024-11-07_14:16:24.649121
AD   45,98.92%,Inga M. Oneale,(Democratic),6736,2024-11-07_14:16:24.649121
AD   45,98.92%,Lisa Lewis,(Democratic),8663,2024-11-07_14:16:24.649121
AD   45,98.92%,Sharen D. Hudson,(Democratic),6861,2024-11-07_14:16:24.649121
AD   45,98.92%,Keisha Alleyne,(Democratic),6803,2024-11-07_14:16:24.649121
AD   45,98.92%,Christopher J. Robles,(Democratic),6762,2024-11-07_14:16:24.649121
AD   45,98.92%,Jeffrey S. Sunshine,(Democratic),6724,2024-11-07_14:16:24.649121
AD   45,98.92%,Inga M. Oneale,(Conservative),6753,2024-11-07_14:16:24.649121
AD   45,98.92%,Sharen D. Hudson,(Conservative),6397,2024-11-07_14:16:24.649121
AD   45,98.92%,Keisha Alleyne,(Conservative),5752,2024-11-07_14:16:24.649121
AD   45,98.92%,Christopher J. Robles,(Conservative),6238,2024-11-07_14:16:24.649121
AD   45,98.92%,Jeffrey S. Sunshine,(Conservative),6131,2024-11-07_14:16:24.649121
AD   45,98.92%,WRITE-IN,,1372,2024-11-07_14:16:24.649121
AD   46,95.08%,Adam D. Perlmutter,(Democratic),16291,2024-11-07_14:16:24.649121
AD   46,95.08%,Inga M. Oneale,(Democratic),13290,2024-11-07_14:16:24.649121
AD   46,95.08%,Lisa Lewis,(Democratic),15832,2024-11-07_14:16:24.649121
AD   46,95.08%,Sharen D. Hudson,(Democratic),13677,2024-11-07_14:16:24.649121
AD   46,95.08%,Keisha Alleyne,(Democratic),13867,2024-11-07_14:16:24.649121
AD   46,95.08%,Christopher J. Robles,(Democratic),13565,2024-11-07_14:16:24.649121
AD   46,95.08%,Jeffrey S. Sunshine,(Democratic),13312,2024-11-07_14:16:24.649121
AD   46,95.08%,Inga M. Oneale,(Conservative),6350,2024-11-07_14:16:24.649121
AD   46,95.08%,Sharen D. Hudson,(Conservative),5996,2024-11-07_14:16:24.649121
AD   46,95.08%,Keisha Alleyne,(Conservative),5316,2024-11-07_14:16:24.649121
AD   46,95.08%,Christopher J. Robles,(Conservative),5917,2024-11-07_14:16:24.649121
AD   46,95.08%,Jeffrey S. Sunshine,(Conservative),5532,2024-11-07_14:16:24.649121
AD   46,95.08%,WRITE-IN,,1587,2024-11-07_14:16:24.649121
AD   47,99.00%,Adam D. Perlmutter,(Democratic),10535,2024-11-07_14:16:24.649121
AD   47,99.00%,Inga M. Oneale,(Democratic),8150,2024-11-07_14:16:24.649121
AD   47,99.00%,Lisa Lewis,(Democratic),10285,2024-11-07_14:16:24.649121
AD   47,99.00%,Sharen D. Hudson,(Democratic),8326,2024-11-07_14:16:24.649121
AD   47,99.00%,Keisha Alleyne,(Democratic),8306,2024-11-07_14:16:24.649121
