ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   43,99.00%,Nydia M. Velazquez,(Democratic),6,AD 23,2024-11-07_14:06:56.824473
ED   43,99.00%,Bill Kregler,(Republican),2,AD 23,2024-11-07_14:06:56.824473
ED   43,99.00%,Bill Kregler,(Conservative),0,AD 23,2024-11-07_14:06:56.824473
ED   43,99.00%,Nydia M. Velazquez,(Working Families),2,AD 23,2024-11-07_14:06:56.824473
ED   43,99.00%,WRITE-IN,&nbsp,0,AD 23,2024-11-07_14:06:56.824473
ED   50,99.00%,Nydia M. Velazquez,(Democratic),179,AD 23,2024-11-07_14:06:56.824473
ED   50,99.00%,Bill Kregler,(Republican),123,AD 23,2024-11-07_14:06:56.824473
ED   50,99.00%,Bill Kregler,(Conservative),13,AD 23,2024-11-07_14:06:56.824473
ED   50,99.00%,Nydia M. Velazquez,(Working Families),15,AD 23,2024-11-07_14:06:56.824473
ED   50,99.00%,WRITE-IN,&nbsp,3,AD 23,2024-11-07_14:06:56.824473
ED   52,99.00%,Nydia M. Velazquez,(Democratic),201,AD 23,2024-11-07_14:06:56.824473
ED   52,99.00%,Bill Kregler,(Republican),130,AD 23,2024-11-07_14:06:56.824473
ED   52,99.00%,Bill Kregler,(Conservative),7,AD 23,2024-11-07_14:06:56.824473
ED   52,99.00%,Nydia M. Velazquez,(Working Families),12,AD 23,2024-11-07_14:06:56.824473
ED   52,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:56.824473
ED   53,99.00%,Nydia M. Velazquez,(Democratic),428,AD 23,2024-11-07_14:06:56.824473
ED   53,99.00%,Bill Kregler,(Republican),211,AD 23,2024-11-07_14:06:56.824473
ED   53,99.00%,Bill Kregler,(Conservative),15,AD 23,2024-11-07_14:06:56.824473
ED   53,99.00%,Nydia M. Velazquez,(Working Families),29,AD 23,2024-11-07_14:06:56.824473
ED   53,99.00%,WRITE-IN,&nbsp,6,AD 23,2024-11-07_14:06:56.824473
ED   54,99.00%,Nydia M. Velazquez,(Democratic),377,AD 23,2024-11-07_14:06:56.824473
ED   54,99.00%,Bill Kregler,(Republican),213,AD 23,2024-11-07_14:06:56.824473
ED   54,99.00%,Bill Kregler,(Conservative),16,AD 23,2024-11-07_14:06:56.824473
ED   54,99.00%,Nydia M. Velazquez,(Working Families),37,AD 23,2024-11-07_14:06:56.824473
ED   54,99.00%,WRITE-IN,&nbsp,5,AD 23,2024-11-07_14:06:56.824473
ED   61,99.00%,Nydia M. Velazquez,(Democratic),9,AD 23,2024-11-07_14:06:56.824473
ED   61,99.00%,Bill Kregler,(Republican),3,AD 23,2024-11-07_14:06:56.824473
ED   61,99.00%,Bill Kregler,(Conservative),0,AD 23,2024-11-07_14:06:56.824473
