ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   29,99.00%,Juliette-Noor Haji,(Democratic),5,AD 30,2025-07-02_13:53:54.811162
ED   29,99.00%,Thomas G. Wright -Fernandez,(Democratic),2,AD 30,2025-07-02_13:53:54.811162
ED   29,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-07-02_13:53:54.811162
ED   57,99.00%,Juliette-Noor Haji,(Democratic),0,AD 30,2025-07-02_13:53:54.811162
ED   57,99.00%,Thomas G. Wright -Fernandez,(Democratic),0,AD 30,2025-07-02_13:53:54.811162
ED   57,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-07-02_13:53:54.811162
Total,,Juliette-Noor Haji,(Democratic),5,AD 30,2025-07-02_13:53:54.811162
Total,,Thomas G. Wright -Fernandez,(Democratic),2,AD 30,2025-07-02_13:53:54.811162
Total,,WRITE-IN,&nbsp,-,AD 30,2025-07-02_13:53:54.811162
ED    1,99.00%,Juliette-Noor Haji,(Democratic),244,AD 34,2025-07-02_13:53:54.811162
ED    1,99.00%,Thomas G. Wright -Fernandez,(Democratic),92,AD 34,2025-07-02_13:53:54.811162
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 34,2025-07-02_13:53:54.811162
ED    3,99.00%,Juliette-Noor Haji,(Democratic),134,AD 34,2025-07-02_13:53:54.811162
ED    3,99.00%,Thomas G. Wright -Fernandez,(Democratic),67,AD 34,2025-07-02_13:53:54.811162
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 34,2025-07-02_13:53:54.811162
ED    4,99.00%,Juliette-Noor Haji,(Democratic),219,AD 34,2025-07-02_13:53:54.811162
ED    4,99.00%,Thomas G. Wright -Fernandez,(Democratic),103,AD 34,2025-07-02_13:53:54.811162
ED    4,99.00%,WRITE-IN,&nbsp,1,AD 34,2025-07-02_13:53:54.811162
ED    5,99.00%,Juliette-Noor Haji,(Democratic),247,AD 34,2025-07-02_13:53:54.811162
ED    5,99.00%,Thomas G. Wright -Fernandez,(Democratic),114,AD 34,2025-07-02_13:53:54.811162
ED    5,99.00%,WRITE-IN,&nbsp,2,AD 34,2025-07-02_13:53:54.811162
ED    6,99.00%,Juliette-Noor Haji,(Democratic),12,AD 34,2025-07-02_13:53:54.811162
ED    6,99.00%,Thomas G. Wright -Fernandez,(Democratic),5,AD 34,2025-07-02_13:53:54.811162
