ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Cassandra A. Johnson,(Democratic),214,AD 23,2024-11-07_14:06:15.325772
ED    1,99.00%,Stephen H. Weiner,(Republican),826,AD 23,2024-11-07_14:06:15.325772
ED    1,99.00%,Stephen H. Weiner,(Conservative/Common Sense),154,AD 23,2024-11-07_14:06:15.325772
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 23,2024-11-07_14:06:15.325772
ED    2,99.00%,Cassandra A. Johnson,(Democratic),220,AD 23,2024-11-07_14:06:15.325772
ED    2,99.00%,Stephen H. Weiner,(Republican),763,AD 23,2024-11-07_14:06:15.325772
ED    2,99.00%,Stephen H. Weiner,(Conservative/Common Sense),126,AD 23,2024-11-07_14:06:15.325772
ED    2,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:15.325772
ED    3,99.00%,Cassandra A. Johnson,(Democratic),81,AD 23,2024-11-07_14:06:15.325772
ED    3,99.00%,Stephen H. Weiner,(Republican),267,AD 23,2024-11-07_14:06:15.325772
ED    3,99.00%,Stephen H. Weiner,(Conservative/Common Sense),37,AD 23,2024-11-07_14:06:15.325772
ED    3,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:15.325772
ED    4,99.00%,Cassandra A. Johnson,(Democratic),305,AD 23,2024-11-07_14:06:15.325772
ED    4,99.00%,Stephen H. Weiner,(Republican),774,AD 23,2024-11-07_14:06:15.325772
ED    4,99.00%,Stephen H. Weiner,(Conservative/Common Sense),66,AD 23,2024-11-07_14:06:15.325772
ED    4,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:15.325772
ED    5,99.00%,Cassandra A. Johnson,(Democratic),258,AD 23,2024-11-07_14:06:15.325772
ED    5,99.00%,Stephen H. Weiner,(Republican),830,AD 23,2024-11-07_14:06:15.325772
ED    5,99.00%,Stephen H. Weiner,(Conservative/Common Sense),63,AD 23,2024-11-07_14:06:15.325772
ED    5,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:15.325772
ED    6,99.00%,Cassandra A. Johnson,(Democratic),288,AD 23,2024-11-07_14:06:15.325772
ED    6,99.00%,Stephen H. Weiner,(Republican),756,AD 23,2024-11-07_14:06:15.325772
ED    6,99.00%,Stephen H. Weiner,(Conservative/Common Sense),77,AD 23,2024-11-07_14:06:15.325772
ED    6,99.00%,WRITE-IN,&nbsp,2,AD 23,2024-11-07_14:06:15.325772
ED    7,99.00%,Cassandra A. Johnson,(Democratic),346,AD 23,2024-11-07_14:06:15.325772
ED    7,99.00%,Stephen H. Weiner,(Republican),782,AD 23,2024-11-07_14:06:15.325772
ED    7,99.00%,Stephen H. Weiner,(Conservative/Common Sense),66,AD 23,2024-11-07_14:06:15.325772
ED    7,99.00%,WRITE-IN,&nbsp,2,AD 23,2024-11-07_14:06:15.325772
ED    8,99.00%,Cassandra A. Johnson,(Democratic),385,AD 23,2024-11-07_14:06:15.325772
ED    8,99.00%,Stephen H. Weiner,(Republican),483,AD 23,2024-11-07_14:06:15.325772
ED    8,99.00%,Stephen H. Weiner,(Conservative/Common Sense),54,AD 23,2024-11-07_14:06:15.325772
ED    8,99.00%,WRITE-IN,&nbsp,0,AD 23,2024-11-07_14:06:15.325772
ED    9,99.00%,Cassandra A. Johnson,(Democratic),304,AD 23,2024-11-07_14:06:15.325772
ED    9,99.00%,Stephen H. Weiner,(Republican),241,AD 23,2024-11-07_14:06:15.325772
ED    9,99.00%,Stephen H. Weiner,(Conservative/Common Sense),39,AD 23,2024-11-07_14:06:15.325772
ED    9,99.00%,WRITE-IN,&nbsp,3,AD 23,2024-11-07_14:06:15.325772
ED   10,85.71%,Cassandra A. Johnson,(Democratic),383,AD 23,2024-11-07_14:06:15.325772
ED   10,85.71%,Stephen H. Weiner,(Republican),622,AD 23,2024-11-07_14:06:15.325772
ED   10,85.71%,Stephen H. Weiner,(Conservative/Common Sense),66,AD 23,2024-11-07_14:06:15.325772
ED   10,85.71%,WRITE-IN,&nbsp,0,AD 23,2024-11-07_14:06:15.325772
ED   11,85.71%,Cassandra A. Johnson,(Democratic),562,AD 23,2024-11-07_14:06:15.325772
ED   11,85.71%,Stephen H. Weiner,(Republican),206,AD 23,2024-11-07_14:06:15.325772
ED   11,85.71%,Stephen H. Weiner,(Conservative/Common Sense),25,AD 23,2024-11-07_14:06:15.325772
ED   11,85.71%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:15.325772
ED   12,99.00%,Cassandra A. Johnson,(Democratic),172,AD 23,2024-11-07_14:06:15.325772
ED   12,99.00%,Stephen H. Weiner,(Republican),81,AD 23,2024-11-07_14:06:15.325772
ED   12,99.00%,Stephen H. Weiner,(Conservative/Common Sense),9,AD 23,2024-11-07_14:06:15.325772
ED   12,99.00%,WRITE-IN,&nbsp,1,AD 23,2024-11-07_14:06:15.325772
ED   13,99.00%,Cassandra A. Johnson,(Democratic),466,AD 23,2024-11-07_14:06:15.325772
