ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Robert C. Carroll,(Democratic),720,AD 44,2024-11-13_13:14:20.365429
ED    1,99.00%,John L. Bennett,(Republican),38,AD 44,2024-11-13_13:14:20.365429
ED    1,99.00%,John L. Bennett,(Conservative),8,AD 44,2024-11-13_13:14:20.365429
ED    1,99.00%,Robert C. Carroll,(Working Families),109,AD 44,2024-11-13_13:14:20.365429
ED    1,99.00%,WRITE-IN,&nbsp,3,AD 44,2024-11-13_13:14:20.365429
ED    2,99.00%,Robert C. Carroll,(Democratic),459,AD 44,2024-11-13_13:14:20.365429
ED    2,99.00%,John L. Bennett,(Republican),148,AD 44,2024-11-13_13:14:20.365429
ED    2,99.00%,John L. Bennett,(Conservative),26,AD 44,2024-11-13_13:14:20.365429
ED    2,99.00%,Robert C. Carroll,(Working Families),138,AD 44,2024-11-13_13:14:20.365429
ED    2,99.00%,WRITE-IN,&nbsp,13,AD 44,2024-11-13_13:14:20.365429
ED    3,92.31%,Robert C. Carroll,(Democratic),157,AD 44,2024-11-13_13:14:20.365429
ED    3,92.31%,John L. Bennett,(Republican),8,AD 44,2024-11-13_13:14:20.365429
ED    3,92.31%,John L. Bennett,(Conservative),2,AD 44,2024-11-13_13:14:20.365429
ED    3,92.31%,Robert C. Carroll,(Working Families),34,AD 44,2024-11-13_13:14:20.365429
ED    3,92.31%,WRITE-IN,&nbsp,0,AD 44,2024-11-13_13:14:20.365429
ED    4,99.00%,Robert C. Carroll,(Democratic),448,AD 44,2024-11-13_13:14:20.365429
ED    4,99.00%,John L. Bennett,(Republican),29,AD 44,2024-11-13_13:14:20.365429
ED    4,99.00%,John L. Bennett,(Conservative),5,AD 44,2024-11-13_13:14:20.365429
ED    4,99.00%,Robert C. Carroll,(Working Families),117,AD 44,2024-11-13_13:14:20.365429
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 44,2024-11-13_13:14:20.365429
ED    5,99.00%,Robert C. Carroll,(Democratic),170,AD 44,2024-11-13_13:14:20.365429
ED    5,99.00%,John L. Bennett,(Republican),15,AD 44,2024-11-13_13:14:20.365429
ED    5,99.00%,John L. Bennett,(Conservative),3,AD 44,2024-11-13_13:14:20.365429
ED    5,99.00%,Robert C. Carroll,(Working Families),61,AD 44,2024-11-13_13:14:20.365429
ED    5,99.00%,WRITE-IN,&nbsp,1,AD 44,2024-11-13_13:14:20.365429
ED    6,99.00%,Robert C. Carroll,(Democratic),1169,AD 44,2024-11-13_13:14:20.365429
ED    6,99.00%,John L. Bennett,(Republican),73,AD 44,2024-11-13_13:14:20.365429
ED    6,99.00%,John L. Bennett,(Conservative),15,AD 44,2024-11-13_13:14:20.365429
ED    6,99.00%,Robert C. Carroll,(Working Families),163,AD 44,2024-11-13_13:14:20.365429
ED    6,99.00%,WRITE-IN,&nbsp,0,AD 44,2024-11-13_13:14:20.365429
ED    7,99.00%,Robert C. Carroll,(Democratic),660,AD 44,2024-11-13_13:14:20.365429
ED    7,99.00%,John L. Bennett,(Republican),25,AD 44,2024-11-13_13:14:20.365429
ED    7,99.00%,John L. Bennett,(Conservative),6,AD 44,2024-11-13_13:14:20.365429
ED    7,99.00%,Robert C. Carroll,(Working Families),206,AD 44,2024-11-13_13:14:20.365429
ED    7,99.00%,WRITE-IN,&nbsp,1,AD 44,2024-11-13_13:14:20.365429
ED    8,99.00%,Robert C. Carroll,(Democratic),576,AD 44,2024-11-13_13:14:20.365429
ED    8,99.00%,John L. Bennett,(Republican),34,AD 44,2024-11-13_13:14:20.365429
ED    8,99.00%,John L. Bennett,(Conservative),8,AD 44,2024-11-13_13:14:20.365429
ED    8,99.00%,Robert C. Carroll,(Working Families),160,AD 44,2024-11-13_13:14:20.365429
ED    8,99.00%,WRITE-IN,&nbsp,2,AD 44,2024-11-13_13:14:20.365429
ED    9,99.00%,Robert C. Carroll,(Democratic),582,AD 44,2024-11-13_13:14:20.365429
ED    9,99.00%,John L. Bennett,(Republican),29,AD 44,2024-11-13_13:14:20.365429
ED    9,99.00%,John L. Bennett,(Conservative),12,AD 44,2024-11-13_13:14:20.365429
ED    9,99.00%,Robert C. Carroll,(Working Families),147,AD 44,2024-11-13_13:14:20.365429
ED    9,99.00%,WRITE-IN,&nbsp,2,AD 44,2024-11-13_13:14:20.365429
