ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Emily E. Gallagher,(Democratic),1196,AD 50,2024-11-07_14:08:41.762289
ED    1,99.00%,Emily E. Gallagher,(Working Families),259,AD 50,2024-11-07_14:08:41.762289
ED    1,99.00%,WRITE-IN,&nbsp,18,AD 50,2024-11-07_14:08:41.762289
ED    2,99.00%,Emily E. Gallagher,(Democratic),487,AD 50,2024-11-07_14:08:41.762289
ED    2,99.00%,Emily E. Gallagher,(Working Families),164,AD 50,2024-11-07_14:08:41.762289
ED    2,99.00%,WRITE-IN,&nbsp,10,AD 50,2024-11-07_14:08:41.762289
ED    3,99.00%,Emily E. Gallagher,(Democratic),489,AD 50,2024-11-07_14:08:41.762289
ED    3,99.00%,Emily E. Gallagher,(Working Families),171,AD 50,2024-11-07_14:08:41.762289
ED    3,99.00%,WRITE-IN,&nbsp,18,AD 50,2024-11-07_14:08:41.762289
ED    4,99.00%,Emily E. Gallagher,(Democratic),568,AD 50,2024-11-07_14:08:41.762289
ED    4,99.00%,Emily E. Gallagher,(Working Families),191,AD 50,2024-11-07_14:08:41.762289
ED    4,99.00%,WRITE-IN,&nbsp,20,AD 50,2024-11-07_14:08:41.762289
ED    5,99.00%,Emily E. Gallagher,(Democratic),582,AD 50,2024-11-07_14:08:41.762289
ED    5,99.00%,Emily E. Gallagher,(Working Families),156,AD 50,2024-11-07_14:08:41.762289
ED    5,99.00%,WRITE-IN,&nbsp,8,AD 50,2024-11-07_14:08:41.762289
ED    6,99.00%,Emily E. Gallagher,(Democratic),417,AD 50,2024-11-07_14:08:41.762289
ED    6,99.00%,Emily E. Gallagher,(Working Families),153,AD 50,2024-11-07_14:08:41.762289
ED    6,99.00%,WRITE-IN,&nbsp,20,AD 50,2024-11-07_14:08:41.762289
ED    7,99.00%,Emily E. Gallagher,(Democratic),527,AD 50,2024-11-07_14:08:41.762289
ED    7,99.00%,Emily E. Gallagher,(Working Families),128,AD 50,2024-11-07_14:08:41.762289
ED    7,99.00%,WRITE-IN,&nbsp,6,AD 50,2024-11-07_14:08:41.762289
ED    8,99.00%,Emily E. Gallagher,(Democratic),678,AD 50,2024-11-07_14:08:41.762289
ED    8,99.00%,Emily E. Gallagher,(Working Families),178,AD 50,2024-11-07_14:08:41.762289
ED    8,99.00%,WRITE-IN,&nbsp,19,AD 50,2024-11-07_14:08:41.762289
ED    9,99.00%,Emily E. Gallagher,(Democratic),5,AD 50,2024-11-07_14:08:41.762289
ED    9,99.00%,Emily E. Gallagher,(Working Families),1,AD 50,2024-11-07_14:08:41.762289
ED    9,99.00%,WRITE-IN,&nbsp,0,AD 50,2024-11-07_14:08:41.762289
ED   10,99.00%,Emily E. Gallagher,(Democratic),233,AD 50,2024-11-07_14:08:41.762289
ED   10,99.00%,Emily E. Gallagher,(Working Families),91,AD 50,2024-11-07_14:08:41.762289
ED   10,99.00%,WRITE-IN,&nbsp,12,AD 50,2024-11-07_14:08:41.762289
ED   11,99.00%,Emily E. Gallagher,(Democratic),343,AD 50,2024-11-07_14:08:41.762289
ED   11,99.00%,Emily E. Gallagher,(Working Families),144,AD 50,2024-11-07_14:08:41.762289
ED   11,99.00%,WRITE-IN,&nbsp,15,AD 50,2024-11-07_14:08:41.762289
ED   12,99.00%,Emily E. Gallagher,(Democratic),448,AD 50,2024-11-07_14:08:41.762289
ED   12,99.00%,Emily E. Gallagher,(Working Families),67,AD 50,2024-11-07_14:08:41.762289
ED   12,99.00%,WRITE-IN,&nbsp,2,AD 50,2024-11-07_14:08:41.762289
ED   13,99.00%,Emily E. Gallagher,(Democratic),428,AD 50,2024-11-07_14:08:41.762289
ED   13,99.00%,Emily E. Gallagher,(Working Families),128,AD 50,2024-11-07_14:08:41.762289
ED   13,99.00%,WRITE-IN,&nbsp,10,AD 50,2024-11-07_14:08:41.762289
ED   14,99.00%,Emily E. Gallagher,(Democratic),535,AD 50,2024-11-07_14:08:41.762289
ED   14,99.00%,Emily E. Gallagher,(Working Families),197,AD 50,2024-11-07_14:08:41.762289
ED   14,99.00%,WRITE-IN,&nbsp,13,AD 50,2024-11-07_14:08:41.762289
ED   15,99.00%,Emily E. Gallagher,(Democratic),435,AD 50,2024-11-07_14:08:41.762289
ED   15,99.00%,Emily E. Gallagher,(Working Families),141,AD 50,2024-11-07_14:08:41.762289
ED   15,99.00%,WRITE-IN,&nbsp,17,AD 50,2024-11-07_14:08:41.762289
ED   16,99.00%,Emily E. Gallagher,(Democratic),474,AD 50,2024-11-07_14:08:41.762289
ED   16,99.00%,Emily E. Gallagher,(Working Families),186,AD 50,2024-11-07_14:08:41.762289
ED   16,99.00%,WRITE-IN,&nbsp,22,AD 50,2024-11-07_14:08:41.762289
ED   17,99.00%,Emily E. Gallagher,(Democratic),515,AD 50,2024-11-07_14:08:41.762289
ED   17,99.00%,Emily E. Gallagher,(Working Families),228,AD 50,2024-11-07_14:08:41.762289
ED   17,99.00%,WRITE-IN,&nbsp,28,AD 50,2024-11-07_14:08:41.762289
ED   18,99.00%,Emily E. Gallagher,(Democratic),440,AD 50,2024-11-07_14:08:41.762289
ED   18,99.00%,Emily E. Gallagher,(Working Families),186,AD 50,2024-11-07_14:08:41.762289
ED   18,99.00%,WRITE-IN,&nbsp,26,AD 50,2024-11-07_14:08:41.762289
ED   19,99.00%,Emily E. Gallagher,(Democratic),456,AD 50,2024-11-07_14:08:41.762289
ED   19,99.00%,Emily E. Gallagher,(Working Families),193,AD 50,2024-11-07_14:08:41.762289
ED   19,99.00%,WRITE-IN,&nbsp,47,AD 50,2024-11-07_14:08:41.762289
ED   20,99.00%,Emily E. Gallagher,(Democratic),537,AD 50,2024-11-07_14:08:41.762289
ED   20,99.00%,Emily E. Gallagher,(Working Families),214,AD 50,2024-11-07_14:08:41.762289
ED   20,99.00%,WRITE-IN,&nbsp,24,AD 50,2024-11-07_14:08:41.762289
ED   21,99.00%,Emily E. Gallagher,(Democratic),479,AD 50,2024-11-07_14:08:41.762289
ED   21,99.00%,Emily E. Gallagher,(Working Families),177,AD 50,2024-11-07_14:08:41.762289
ED   21,99.00%,WRITE-IN,&nbsp,24,AD 50,2024-11-07_14:08:41.762289
ED   22,99.00%,Emily E. Gallagher,(Democratic),571,AD 50,2024-11-07_14:08:41.762289
ED   22,99.00%,Emily E. Gallagher,(Working Families),117,AD 50,2024-11-07_14:08:41.762289
ED   22,99.00%,WRITE-IN,&nbsp,6,AD 50,2024-11-07_14:08:41.762289
ED   23,99.00%,Emily E. Gallagher,(Democratic),591,AD 50,2024-11-07_14:08:41.762289
ED   23,99.00%,Emily E. Gallagher,(Working Families),108,AD 50,2024-11-07_14:08:41.762289
ED   23,99.00%,WRITE-IN,&nbsp,7,AD 50,2024-11-07_14:08:41.762289
ED   24,99.00%,Emily E. Gallagher,(Democratic),968,AD 50,2024-11-07_14:08:41.762289
ED   24,99.00%,Emily E. Gallagher,(Working Families),175,AD 50,2024-11-07_14:08:41.762289
ED   24,99.00%,WRITE-IN,&nbsp,11,AD 50,2024-11-07_14:08:41.762289
ED   25,99.00%,Emily E. Gallagher,(Democratic),469,AD 50,2024-11-07_14:08:41.762289
ED   25,99.00%,Emily E. Gallagher,(Working Families),95,AD 50,2024-11-07_14:08:41.762289
ED   25,99.00%,WRITE-IN,&nbsp,7,AD 50,2024-11-07_14:08:41.762289
ED   26,99.00%,Emily E. Gallagher,(Democratic),810,AD 50,2024-11-07_14:08:41.762289
ED   26,99.00%,Emily E. Gallagher,(Working Families),106,AD 50,2024-11-07_14:08:41.762289
ED   26,99.00%,WRITE-IN,&nbsp,12,AD 50,2024-11-07_14:08:41.762289
ED   27,99.00%,Emily E. Gallagher,(Democratic),798,AD 50,2024-11-07_14:08:41.762289
ED   27,99.00%,Emily E. Gallagher,(Working Families),122,AD 50,2024-11-07_14:08:41.762289
ED   27,99.00%,WRITE-IN,&nbsp,15,AD 50,2024-11-07_14:08:41.762289
ED   28,99.00%,Emily E. Gallagher,(Democratic),263,AD 50,2024-11-07_14:08:41.762289
ED   28,99.00%,Emily E. Gallagher,(Working Families),46,AD 50,2024-11-07_14:08:41.762289
ED   28,99.00%,WRITE-IN,&nbsp,7,AD 50,2024-11-07_14:08:41.762289
ED   29,99.00%,Emily E. Gallagher,(Democratic),740,AD 50,2024-11-07_14:08:41.762289
ED   29,99.00%,Emily E. Gallagher,(Working Families),104,AD 50,2024-11-07_14:08:41.762289
ED   29,99.00%,WRITE-IN,&nbsp,8,AD 50,2024-11-07_14:08:41.762289
ED   30,99.00%,Emily E. Gallagher,(Democratic),643,AD 50,2024-11-07_14:08:41.762289
ED   30,99.00%,Emily E. Gallagher,(Working Families),64,AD 50,2024-11-07_14:08:41.762289
ED   30,99.00%,WRITE-IN,&nbsp,9,AD 50,2024-11-07_14:08:41.762289
ED   31,99.00%,Emily E. Gallagher,(Democratic),339,AD 50,2024-11-07_14:08:41.762289
ED   31,99.00%,Emily E. Gallagher,(Working Families),39,AD 50,2024-11-07_14:08:41.762289
ED   31,99.00%,WRITE-IN,&nbsp,5,AD 50,2024-11-07_14:08:41.762289
ED   32,99.00%,Emily E. Gallagher,(Democratic),359,AD 50,2024-11-07_14:08:41.762289
ED   32,99.00%,Emily E. Gallagher,(Working Families),46,AD 50,2024-11-07_14:08:41.762289
ED   32,99.00%,WRITE-IN,&nbsp,8,AD 50,2024-11-07_14:08:41.762289
ED   33,99.00%,Emily E. Gallagher,(Democratic),395,AD 50,2024-11-07_14:08:41.762289
ED   33,99.00%,Emily E. Gallagher,(Working Families),68,AD 50,2024-11-07_14:08:41.762289
ED   33,99.00%,WRITE-IN,&nbsp,18,AD 50,2024-11-07_14:08:41.762289
ED   34,99.00%,Emily E. Gallagher,(Democratic),401,AD 50,2024-11-07_14:08:41.762289
ED   34,99.00%,Emily E. Gallagher,(Working Families),79,AD 50,2024-11-07_14:08:41.762289
ED   34,99.00%,WRITE-IN,&nbsp,8,AD 50,2024-11-07_14:08:41.762289
ED   35,99.00%,Emily E. Gallagher,(Democratic),217,AD 50,2024-11-07_14:08:41.762289
ED   35,99.00%,Emily E. Gallagher,(Working Families),30,AD 50,2024-11-07_14:08:41.762289
ED   35,99.00%,WRITE-IN,&nbsp,9,AD 50,2024-11-07_14:08:41.762289
ED   36,99.00%,Emily E. Gallagher,(Democratic),147,AD 50,2024-11-07_14:08:41.762289
ED   36,99.00%,Emily E. Gallagher,(Working Families),14,AD 50,2024-11-07_14:08:41.762289
ED   36,99.00%,WRITE-IN,&nbsp,5,AD 50,2024-11-07_14:08:41.762289
ED   37,99.00%,Emily E. Gallagher,(Democratic),180,AD 50,2024-11-07_14:08:41.762289
ED   37,99.00%,Emily E. Gallagher,(Working Families),22,AD 50,2024-11-07_14:08:41.762289
ED   37,99.00%,WRITE-IN,&nbsp,7,AD 50,2024-11-07_14:08:41.762289
ED   38,99.00%,Emily E. Gallagher,(Democratic),258,AD 50,2024-11-07_14:08:41.762289
ED   38,99.00%,Emily E. Gallagher,(Working Families),22,AD 50,2024-11-07_14:08:41.762289
ED   38,99.00%,WRITE-IN,&nbsp,2,AD 50,2024-11-07_14:08:41.762289
ED   39,99.00%,Emily E. Gallagher,(Democratic),79,AD 50,2024-11-07_14:08:41.762289
ED   39,99.00%,Emily E. Gallagher,(Working Families),14,AD 50,2024-11-07_14:08:41.762289
ED   39,99.00%,WRITE-IN,&nbsp,2,AD 50,2024-11-07_14:08:41.762289
ED   40,99.00%,Emily E. Gallagher,(Democratic),161,AD 50,2024-11-07_14:08:41.762289
ED   40,99.00%,Emily E. Gallagher,(Working Families),26,AD 50,2024-11-07_14:08:41.762289
ED   40,99.00%,WRITE-IN,&nbsp,3,AD 50,2024-11-07_14:08:41.762289
ED   41,99.00%,Emily E. Gallagher,(Democratic),205,AD 50,2024-11-07_14:08:41.762289
ED   41,99.00%,Emily E. Gallagher,(Working Families),38,AD 50,2024-11-07_14:08:41.762289
ED   41,99.00%,WRITE-IN,&nbsp,5,AD 50,2024-11-07_14:08:41.762289
ED   42,99.00%,Emily E. Gallagher,(Democratic),96,AD 50,2024-11-07_14:08:41.762289
ED   42,99.00%,Emily E. Gallagher,(Working Families),17,AD 50,2024-11-07_14:08:41.762289
ED   42,99.00%,WRITE-IN,&nbsp,7,AD 50,2024-11-07_14:08:41.762289
ED   43,99.00%,Emily E. Gallagher,(Democratic),78,AD 50,2024-11-07_14:08:41.762289
ED   43,99.00%,Emily E. Gallagher,(Working Families),12,AD 50,2024-11-07_14:08:41.762289
ED   43,99.00%,WRITE-IN,&nbsp,6,AD 50,2024-11-07_14:08:41.762289
ED   44,99.00%,Emily E. Gallagher,(Democratic),172,AD 50,2024-11-07_14:08:41.762289
ED   44,99.00%,Emily E. Gallagher,(Working Families),25,AD 50,2024-11-07_14:08:41.762289
ED   44,99.00%,WRITE-IN,&nbsp,11,AD 50,2024-11-07_14:08:41.762289
ED   45,99.00%,Emily E. Gallagher,(Democratic),115,AD 50,2024-11-07_14:08:41.762289
ED   45,99.00%,Emily E. Gallagher,(Working Families),22,AD 50,2024-11-07_14:08:41.762289
ED   45,99.00%,WRITE-IN,&nbsp,19,AD 50,2024-11-07_14:08:41.762289
ED   46,99.00%,Emily E. Gallagher,(Democratic),144,AD 50,2024-11-07_14:08:41.762289
ED   46,99.00%,Emily E. Gallagher,(Working Families),26,AD 50,2024-11-07_14:08:41.762289
ED   46,99.00%,WRITE-IN,&nbsp,16,AD 50,2024-11-07_14:08:41.762289
ED   47,99.00%,Emily E. Gallagher,(Democratic),71,AD 50,2024-11-07_14:08:41.762289
ED   47,99.00%,Emily E. Gallagher,(Working Families),9,AD 50,2024-11-07_14:08:41.762289
ED   47,99.00%,WRITE-IN,&nbsp,18,AD 50,2024-11-07_14:08:41.762289
ED   48,99.00%,Emily E. Gallagher,(Democratic),84,AD 50,2024-11-07_14:08:41.762289
ED   48,99.00%,Emily E. Gallagher,(Working Families),16,AD 50,2024-11-07_14:08:41.762289
ED   48,99.00%,WRITE-IN,&nbsp,11,AD 50,2024-11-07_14:08:41.762289
ED   49,99.00%,Emily E. Gallagher,(Democratic),69,AD 50,2024-11-07_14:08:41.762289
ED   49,99.00%,Emily E. Gallagher,(Working Families),10,AD 50,2024-11-07_14:08:41.762289
ED   49,99.00%,WRITE-IN,&nbsp,5,AD 50,2024-11-07_14:08:41.762289
ED   50,99.00%,Emily E. Gallagher,(Democratic),419,AD 50,2024-11-07_14:08:41.762289
ED   50,99.00%,Emily E. Gallagher,(Working Families),72,AD 50,2024-11-07_14:08:41.762289
ED   50,99.00%,WRITE-IN,&nbsp,5,AD 50,2024-11-07_14:08:41.762289
ED   51,99.00%,Emily E. Gallagher,(Democratic),453,AD 50,2024-11-07_14:08:41.762289
ED   51,99.00%,Emily E. Gallagher,(Working Families),104,AD 50,2024-11-07_14:08:41.762289
ED   51,99.00%,WRITE-IN,&nbsp,4,AD 50,2024-11-07_14:08:41.762289
ED   52,99.00%,Emily E. Gallagher,(Democratic),559,AD 50,2024-11-07_14:08:41.762289
ED   52,99.00%,Emily E. Gallagher,(Working Families),84,AD 50,2024-11-07_14:08:41.762289
ED   52,99.00%,WRITE-IN,&nbsp,4,AD 50,2024-11-07_14:08:41.762289
ED   53,99.00%,Emily E. Gallagher,(Democratic),547,AD 50,2024-11-07_14:08:41.762289
ED   53,99.00%,Emily E. Gallagher,(Working Families),82,AD 50,2024-11-07_14:08:41.762289
ED   53,99.00%,WRITE-IN,&nbsp,8,AD 50,2024-11-07_14:08:41.762289
ED   54,99.00%,Emily E. Gallagher,(Democratic),326,AD 50,2024-11-07_14:08:41.762289
ED   54,99.00%,Emily E. Gallagher,(Working Families),67,AD 50,2024-11-07_14:08:41.762289
ED   54,99.00%,WRITE-IN,&nbsp,2,AD 50,2024-11-07_14:08:41.762289
ED   55,99.00%,Emily E. Gallagher,(Democratic),203,AD 50,2024-11-07_14:08:41.762289
ED   55,99.00%,Emily E. Gallagher,(Working Families),22,AD 50,2024-11-07_14:08:41.762289
ED   55,99.00%,WRITE-IN,&nbsp,2,AD 50,2024-11-07_14:08:41.762289
ED   56,99.00%,Emily E. Gallagher,(Democratic),665,AD 50,2024-11-07_14:08:41.762289
ED   56,99.00%,Emily E. Gallagher,(Working Families),139,AD 50,2024-11-07_14:08:41.762289
ED   56,99.00%,WRITE-IN,&nbsp,5,AD 50,2024-11-07_14:08:41.762289
ED   57,99.00%,Emily E. Gallagher,(Democratic),659,AD 50,2024-11-07_14:08:41.762289
ED   57,99.00%,Emily E. Gallagher,(Working Families),196,AD 50,2024-11-07_14:08:41.762289
ED   57,99.00%,WRITE-IN,&nbsp,6,AD 50,2024-11-07_14:08:41.762289
ED   58,99.00%,Emily E. Gallagher,(Democratic),540,AD 50,2024-11-07_14:08:41.762289
ED   58,99.00%,Emily E. Gallagher,(Working Families),146,AD 50,2024-11-07_14:08:41.762289
ED   58,99.00%,WRITE-IN,&nbsp,12,AD 50,2024-11-07_14:08:41.762289
ED   59,99.00%,Emily E. Gallagher,(Democratic),580,AD 50,2024-11-07_14:08:41.762289
ED   59,99.00%,Emily E. Gallagher,(Working Families),165,AD 50,2024-11-07_14:08:41.762289
ED   59,99.00%,WRITE-IN,&nbsp,7,AD 50,2024-11-07_14:08:41.762289
ED   60,99.00%,Emily E. Gallagher,(Democratic),439,AD 50,2024-11-07_14:08:41.762289
ED   60,99.00%,Emily E. Gallagher,(Working Families),134,AD 50,2024-11-07_14:08:41.762289
ED   60,99.00%,WRITE-IN,&nbsp,16,AD 50,2024-11-07_14:08:41.762289
ED   61,99.00%,Emily E. Gallagher,(Democratic),615,AD 50,2024-11-07_14:08:41.762289
ED   61,99.00%,Emily E. Gallagher,(Working Families),175,AD 50,2024-11-07_14:08:41.762289
ED   61,99.00%,WRITE-IN,&nbsp,10,AD 50,2024-11-07_14:08:41.762289
ED   62,99.00%,Emily E. Gallagher,(Democratic),488,AD 50,2024-11-07_14:08:41.762289
ED   62,99.00%,Emily E. Gallagher,(Working Families),156,AD 50,2024-11-07_14:08:41.762289
ED   62,99.00%,WRITE-IN,&nbsp,5,AD 50,2024-11-07_14:08:41.762289
ED   63,99.00%,Emily E. Gallagher,(Democratic),434,AD 50,2024-11-07_14:08:41.762289
ED   63,99.00%,Emily E. Gallagher,(Working Families),141,AD 50,2024-11-07_14:08:41.762289
ED   63,99.00%,WRITE-IN,&nbsp,8,AD 50,2024-11-07_14:08:41.762289
ED   64,99.00%,Emily E. Gallagher,(Democratic),5,AD 50,2024-11-07_14:08:41.762289
ED   64,99.00%,Emily E. Gallagher,(Working Families),1,AD 50,2024-11-07_14:08:41.762289
ED   64,99.00%,WRITE-IN,&nbsp,0,AD 50,2024-11-07_14:08:41.762289
ED   65,99.00%,Emily E. Gallagher,(Democratic),312,AD 50,2024-11-07_14:08:41.762289
ED   65,99.00%,Emily E. Gallagher,(Working Families),58,AD 50,2024-11-07_14:08:41.762289
ED   65,99.00%,WRITE-IN,&nbsp,4,AD 50,2024-11-07_14:08:41.762289
ED   66,99.00%,Emily E. Gallagher,(Democratic),0,AD 50,2024-11-07_14:08:41.762289
ED   66,99.00%,Emily E. Gallagher,(Working Families),0,AD 50,2024-11-07_14:08:41.762289
ED   66,99.00%,WRITE-IN,&nbsp,0,AD 50,2024-11-07_14:08:41.762289
ED   67,99.00%,Emily E. Gallagher,(Democratic),0,AD 50,2024-11-07_14:08:41.762289
ED   67,99.00%,Emily E. Gallagher,(Working Families),0,AD 50,2024-11-07_14:08:41.762289
ED   67,99.00%,WRITE-IN,&nbsp,0,AD 50,2024-11-07_14:08:41.762289
Total,,Emily E. Gallagher,(Democratic),26939,AD 50,2024-11-07_14:08:41.762289
Total,,Emily E. Gallagher,(Working Families),6567,AD 50,2024-11-07_14:08:41.762289
Total,,WRITE-IN,&nbsp,704,AD 50,2024-11-07_14:08:41.762289
