ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    7,99.00%,Julie M. Milner,(Democratic),23,AD 27,2025-07-02_13:53:55.729013
ED    7,99.00%,Eve Cho Guillergan,(Democratic),19,AD 27,2025-07-02_13:53:55.729013
ED    7,99.00%,WRITE-IN,&nbsp,0,AD 27,2025-07-02_13:53:55.729013
ED    8,50.00%,Julie M. Milner,(Democratic),8,AD 27,2025-07-02_13:53:55.729013
ED    8,50.00%,Eve Cho Guillergan,(Democratic),5,AD 27,2025-07-02_13:53:55.729013
ED    8,50.00%,WRITE-IN,&nbsp,0,AD 27,2025-07-02_13:53:55.729013
ED   31,50.00%,Julie M. Milner,(Democratic),2,AD 27,2025-07-02_13:53:55.729013
ED   31,50.00%,Eve Cho Guillergan,(Democratic),2,AD 27,2025-07-02_13:53:55.729013
ED   31,50.00%,WRITE-IN,&nbsp,0,AD 27,2025-07-02_13:53:55.729013
ED   58,99.00%,Julie M. Milner,(Democratic),0,AD 27,2025-07-02_13:53:55.729013
ED   58,99.00%,Eve Cho Guillergan,(Democratic),0,AD 27,2025-07-02_13:53:55.729013
ED   58,99.00%,WRITE-IN,&nbsp,0,AD 27,2025-07-02_13:53:55.729013
ED   59,50.00%,Julie M. Milner,(Democratic),0,AD 27,2025-07-02_13:53:55.729013
ED   59,50.00%,Eve Cho Guillergan,(Democratic),0,AD 27,2025-07-02_13:53:55.729013
ED   59,50.00%,WRITE-IN,&nbsp,0,AD 27,2025-07-02_13:53:55.729013
ED   60,99.00%,Julie M. Milner,(Democratic),0,AD 27,2025-07-02_13:53:55.729013
ED   60,99.00%,Eve Cho Guillergan,(Democratic),0,AD 27,2025-07-02_13:53:55.729013
ED   60,99.00%,WRITE-IN,&nbsp,0,AD 27,2025-07-02_13:53:55.729013
ED   66,99.00%,Julie M. Milner,(Democratic),0,AD 27,2025-07-02_13:53:55.729013
ED   66,99.00%,Eve Cho Guillergan,(Democratic),0,AD 27,2025-07-02_13:53:55.729013
ED   66,99.00%,WRITE-IN,&nbsp,0,AD 27,2025-07-02_13:53:55.729013
Total,,Julie M. Milner,(Democratic),33,AD 27,2025-07-02_13:53:55.729013
Total,,Eve Cho Guillergan,(Democratic),26,AD 27,2025-07-02_13:53:55.729013
Total,,WRITE-IN,&nbsp,-,AD 27,2025-07-02_13:53:55.729013
ED    5,99.00%,Julie M. Milner,(Democratic),15,AD 28,2025-07-02_13:53:55.729013
ED    5,99.00%,Eve Cho Guillergan,(Democratic),17,AD 28,2025-07-02_13:53:55.729013
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   34,99.00%,Julie M. Milner,(Democratic),71,AD 28,2025-07-02_13:53:55.729013
ED   34,99.00%,Eve Cho Guillergan,(Democratic),104,AD 28,2025-07-02_13:53:55.729013
ED   34,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   37,99.00%,Julie M. Milner,(Democratic),138,AD 28,2025-07-02_13:53:55.729013
ED   37,99.00%,Eve Cho Guillergan,(Democratic),145,AD 28,2025-07-02_13:53:55.729013
ED   37,99.00%,WRITE-IN,&nbsp,1,AD 28,2025-07-02_13:53:55.729013
ED   38,99.00%,Julie M. Milner,(Democratic),115,AD 28,2025-07-02_13:53:55.729013
ED   38,99.00%,Eve Cho Guillergan,(Democratic),115,AD 28,2025-07-02_13:53:55.729013
ED   38,99.00%,WRITE-IN,&nbsp,1,AD 28,2025-07-02_13:53:55.729013
ED   39,50.00%,Julie M. Milner,(Democratic),36,AD 28,2025-07-02_13:53:55.729013
ED   39,50.00%,Eve Cho Guillergan,(Democratic),59,AD 28,2025-07-02_13:53:55.729013
ED   39,50.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   40,50.00%,Julie M. Milner,(Democratic),48,AD 28,2025-07-02_13:53:55.729013
ED   40,50.00%,Eve Cho Guillergan,(Democratic),48,AD 28,2025-07-02_13:53:55.729013
ED   40,50.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   41,50.00%,Julie M. Milner,(Democratic),16,AD 28,2025-07-02_13:53:55.729013
ED   41,50.00%,Eve Cho Guillergan,(Democratic),24,AD 28,2025-07-02_13:53:55.729013
ED   41,50.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   42,50.00%,Julie M. Milner,(Democratic),3,AD 28,2025-07-02_13:53:55.729013
ED   42,50.00%,Eve Cho Guillergan,(Democratic),2,AD 28,2025-07-02_13:53:55.729013
ED   42,50.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   43,99.00%,Julie M. Milner,(Democratic),69,AD 28,2025-07-02_13:53:55.729013
ED   43,99.00%,Eve Cho Guillergan,(Democratic),86,AD 28,2025-07-02_13:53:55.729013
ED   43,99.00%,WRITE-IN,&nbsp,1,AD 28,2025-07-02_13:53:55.729013
ED   44,99.00%,Julie M. Milner,(Democratic),38,AD 28,2025-07-02_13:53:55.729013
ED   44,99.00%,Eve Cho Guillergan,(Democratic),52,AD 28,2025-07-02_13:53:55.729013
ED   44,99.00%,WRITE-IN,&nbsp,2,AD 28,2025-07-02_13:53:55.729013
ED   45,99.00%,Julie M. Milner,(Democratic),82,AD 28,2025-07-02_13:53:55.729013
ED   45,99.00%,Eve Cho Guillergan,(Democratic),96,AD 28,2025-07-02_13:53:55.729013
ED   45,99.00%,WRITE-IN,&nbsp,1,AD 28,2025-07-02_13:53:55.729013
ED   46,99.00%,Julie M. Milner,(Democratic),68,AD 28,2025-07-02_13:53:55.729013
ED   46,99.00%,Eve Cho Guillergan,(Democratic),88,AD 28,2025-07-02_13:53:55.729013
ED   46,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   47,99.00%,Julie M. Milner,(Democratic),68,AD 28,2025-07-02_13:53:55.729013
ED   47,99.00%,Eve Cho Guillergan,(Democratic),79,AD 28,2025-07-02_13:53:55.729013
ED   47,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   48,99.00%,Julie M. Milner,(Democratic),59,AD 28,2025-07-02_13:53:55.729013
ED   48,99.00%,Eve Cho Guillergan,(Democratic),55,AD 28,2025-07-02_13:53:55.729013
ED   48,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   49,99.00%,Julie M. Milner,(Democratic),34,AD 28,2025-07-02_13:53:55.729013
ED   49,99.00%,Eve Cho Guillergan,(Democratic),78,AD 28,2025-07-02_13:53:55.729013
ED   49,99.00%,WRITE-IN,&nbsp,1,AD 28,2025-07-02_13:53:55.729013
ED   50,99.00%,Julie M. Milner,(Democratic),95,AD 28,2025-07-02_13:53:55.729013
ED   50,99.00%,Eve Cho Guillergan,(Democratic),163,AD 28,2025-07-02_13:53:55.729013
ED   50,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   51,99.00%,Julie M. Milner,(Democratic),99,AD 28,2025-07-02_13:53:55.729013
ED   51,99.00%,Eve Cho Guillergan,(Democratic),131,AD 28,2025-07-02_13:53:55.729013
ED   51,99.00%,WRITE-IN,&nbsp,1,AD 28,2025-07-02_13:53:55.729013
ED   52,99.00%,Julie M. Milner,(Democratic),71,AD 28,2025-07-02_13:53:55.729013
ED   52,99.00%,Eve Cho Guillergan,(Democratic),111,AD 28,2025-07-02_13:53:55.729013
ED   52,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   53,99.00%,Julie M. Milner,(Democratic),128,AD 28,2025-07-02_13:53:55.729013
ED   53,99.00%,Eve Cho Guillergan,(Democratic),167,AD 28,2025-07-02_13:53:55.729013
ED   53,99.00%,WRITE-IN,&nbsp,1,AD 28,2025-07-02_13:53:55.729013
ED   54,99.00%,Julie M. Milner,(Democratic),112,AD 28,2025-07-02_13:53:55.729013
ED   54,99.00%,Eve Cho Guillergan,(Democratic),144,AD 28,2025-07-02_13:53:55.729013
ED   54,99.00%,WRITE-IN,&nbsp,2,AD 28,2025-07-02_13:53:55.729013
ED   55,99.00%,Julie M. Milner,(Democratic),114,AD 28,2025-07-02_13:53:55.729013
ED   55,99.00%,Eve Cho Guillergan,(Democratic),132,AD 28,2025-07-02_13:53:55.729013
ED   55,99.00%,WRITE-IN,&nbsp,3,AD 28,2025-07-02_13:53:55.729013
ED   56,99.00%,Julie M. Milner,(Democratic),82,AD 28,2025-07-02_13:53:55.729013
ED   56,99.00%,Eve Cho Guillergan,(Democratic),113,AD 28,2025-07-02_13:53:55.729013
ED   56,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   57,99.00%,Julie M. Milner,(Democratic),65,AD 28,2025-07-02_13:53:55.729013
ED   57,99.00%,Eve Cho Guillergan,(Democratic),122,AD 28,2025-07-02_13:53:55.729013
ED   57,99.00%,WRITE-IN,&nbsp,2,AD 28,2025-07-02_13:53:55.729013
ED   58,99.00%,Julie M. Milner,(Democratic),80,AD 28,2025-07-02_13:53:55.729013
ED   58,99.00%,Eve Cho Guillergan,(Democratic),87,AD 28,2025-07-02_13:53:55.729013
ED   58,99.00%,WRITE-IN,&nbsp,1,AD 28,2025-07-02_13:53:55.729013
ED   59,99.00%,Julie M. Milner,(Democratic),57,AD 28,2025-07-02_13:53:55.729013
ED   59,99.00%,Eve Cho Guillergan,(Democratic),61,AD 28,2025-07-02_13:53:55.729013
ED   59,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   60,99.00%,Julie M. Milner,(Democratic),53,AD 28,2025-07-02_13:53:55.729013
ED   60,99.00%,Eve Cho Guillergan,(Democratic),70,AD 28,2025-07-02_13:53:55.729013
ED   60,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   62,99.00%,Julie M. Milner,(Democratic),118,AD 28,2025-07-02_13:53:55.729013
ED   62,99.00%,Eve Cho Guillergan,(Democratic),136,AD 28,2025-07-02_13:53:55.729013
ED   62,99.00%,WRITE-IN,&nbsp,1,AD 28,2025-07-02_13:53:55.729013
ED   63,99.00%,Julie M. Milner,(Democratic),2,AD 28,2025-07-02_13:53:55.729013
ED   63,99.00%,Eve Cho Guillergan,(Democratic),4,AD 28,2025-07-02_13:53:55.729013
ED   63,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   64,99.00%,Julie M. Milner,(Democratic),10,AD 28,2025-07-02_13:53:55.729013
ED   64,99.00%,Eve Cho Guillergan,(Democratic),8,AD 28,2025-07-02_13:53:55.729013
ED   64,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   71,99.00%,Julie M. Milner,(Democratic),12,AD 28,2025-07-02_13:53:55.729013
ED   71,99.00%,Eve Cho Guillergan,(Democratic),22,AD 28,2025-07-02_13:53:55.729013
ED   71,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
ED   74,99.00%,Julie M. Milner,(Democratic),0,AD 28,2025-07-02_13:53:55.729013
ED   74,99.00%,Eve Cho Guillergan,(Democratic),0,AD 28,2025-07-02_13:53:55.729013
ED   74,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-07-02_13:53:55.729013
Total,,Julie M. Milner,(Democratic),1958,AD 28,2025-07-02_13:53:55.729013
Total,,Eve Cho Guillergan,(Democratic),2519,AD 28,2025-07-02_13:53:55.729013
Total,,WRITE-IN,&nbsp,18,AD 28,2025-07-02_13:53:55.729013
ED    2,83.33%,Julie M. Milner,(Democratic),7,AD 30,2025-07-02_13:53:55.729013
ED    2,83.33%,Eve Cho Guillergan,(Democratic),13,AD 30,2025-07-02_13:53:55.729013
ED    2,83.33%,WRITE-IN,&nbsp,1,AD 30,2025-07-02_13:53:55.729013
ED    3,99.00%,Julie M. Milner,(Democratic),14,AD 30,2025-07-02_13:53:55.729013
ED    3,99.00%,Eve Cho Guillergan,(Democratic),46,AD 30,2025-07-02_13:53:55.729013
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-07-02_13:53:55.729013
ED    4,99.00%,Julie M. Milner,(Democratic),74,AD 30,2025-07-02_13:53:55.729013
ED    4,99.00%,Eve Cho Guillergan,(Democratic),75,AD 30,2025-07-02_13:53:55.729013
ED    4,99.00%,WRITE-IN,&nbsp,1,AD 30,2025-07-02_13:53:55.729013
ED   11,99.00%,Julie M. Milner,(Democratic),55,AD 30,2025-07-02_13:53:55.729013
ED   11,99.00%,Eve Cho Guillergan,(Democratic),60,AD 30,2025-07-02_13:53:55.729013
ED   11,99.00%,WRITE-IN,&nbsp,1,AD 30,2025-07-02_13:53:55.729013
ED   12,99.00%,Julie M. Milner,(Democratic),29,AD 30,2025-07-02_13:53:55.729013
ED   12,99.00%,Eve Cho Guillergan,(Democratic),28,AD 30,2025-07-02_13:53:55.729013
ED   12,99.00%,WRITE-IN,&nbsp,1,AD 30,2025-07-02_13:53:55.729013
ED   13,99.00%,Julie M. Milner,(Democratic),127,AD 30,2025-07-02_13:53:55.729013
ED   13,99.00%,Eve Cho Guillergan,(Democratic),171,AD 30,2025-07-02_13:53:55.729013
ED   13,99.00%,WRITE-IN,&nbsp,10,AD 30,2025-07-02_13:53:55.729013
ED   14,99.00%,Julie M. Milner,(Democratic),14,AD 30,2025-07-02_13:53:55.729013
ED   14,99.00%,Eve Cho Guillergan,(Democratic),18,AD 30,2025-07-02_13:53:55.729013
ED   14,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-07-02_13:53:55.729013
ED   15,99.00%,Julie M. Milner,(Democratic),51,AD 30,2025-07-02_13:53:55.729013
ED   15,99.00%,Eve Cho Guillergan,(Democratic),71,AD 30,2025-07-02_13:53:55.729013
ED   15,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-07-02_13:53:55.729013
ED   16,99.00%,Julie M. Milner,(Democratic),67,AD 30,2025-07-02_13:53:55.729013
ED   16,99.00%,Eve Cho Guillergan,(Democratic),117,AD 30,2025-07-02_13:53:55.729013
ED   16,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-07-02_13:53:55.729013
ED   17,99.00%,Julie M. Milner,(Democratic),19,AD 30,2025-07-02_13:53:55.729013
