ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Vivian E. Cook,(Democratic),58,AD 32,2024-11-07_14:08:31.282378
ED    1,99.00%,WRITE-IN,&nbsp,1,AD 32,2024-11-07_14:08:31.282378
ED    2,99.00%,Vivian E. Cook,(Democratic),106,AD 32,2024-11-07_14:08:31.282378
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 32,2024-11-07_14:08:31.282378
ED    3,99.00%,Vivian E. Cook,(Democratic),560,AD 32,2024-11-07_14:08:31.282378
ED    3,99.00%,WRITE-IN,&nbsp,16,AD 32,2024-11-07_14:08:31.282378
ED    4,99.00%,Vivian E. Cook,(Democratic),315,AD 32,2024-11-07_14:08:31.282378
ED    4,99.00%,WRITE-IN,&nbsp,7,AD 32,2024-11-07_14:08:31.282378
ED    5,99.00%,Vivian E. Cook,(Democratic),527,AD 32,2024-11-07_14:08:31.282378
ED    5,99.00%,WRITE-IN,&nbsp,7,AD 32,2024-11-07_14:08:31.282378
ED    6,99.00%,Vivian E. Cook,(Democratic),18,AD 32,2024-11-07_14:08:31.282378
ED    6,99.00%,WRITE-IN,&nbsp,2,AD 32,2024-11-07_14:08:31.282378
ED    7,99.00%,Vivian E. Cook,(Democratic),541,AD 32,2024-11-07_14:08:31.282378
ED    7,99.00%,WRITE-IN,&nbsp,0,AD 32,2024-11-07_14:08:31.282378
ED    8,88.89%,Vivian E. Cook,(Democratic),438,AD 32,2024-11-07_14:08:31.282378
ED    8,88.89%,WRITE-IN,&nbsp,8,AD 32,2024-11-07_14:08:31.282378
ED    9,99.00%,Vivian E. Cook,(Democratic),441,AD 32,2024-11-07_14:08:31.282378
ED    9,99.00%,WRITE-IN,&nbsp,10,AD 32,2024-11-07_14:08:31.282378
ED   10,88.89%,Vivian E. Cook,(Democratic),295,AD 32,2024-11-07_14:08:31.282378
ED   10,88.89%,WRITE-IN,&nbsp,1,AD 32,2024-11-07_14:08:31.282378
ED   11,99.00%,Vivian E. Cook,(Democratic),46,AD 32,2024-11-07_14:08:31.282378
ED   11,99.00%,WRITE-IN,&nbsp,0,AD 32,2024-11-07_14:08:31.282378
ED   12,99.00%,Vivian E. Cook,(Democratic),401,AD 32,2024-11-07_14:08:31.282378
ED   12,99.00%,WRITE-IN,&nbsp,2,AD 32,2024-11-07_14:08:31.282378
ED   13,99.00%,Vivian E. Cook,(Democratic),41,AD 32,2024-11-07_14:08:31.282378
ED   13,99.00%,WRITE-IN,&nbsp,0,AD 32,2024-11-07_14:08:31.282378
ED   14,99.00%,Vivian E. Cook,(Democratic),51,AD 32,2024-11-07_14:08:31.282378
ED   14,99.00%,WRITE-IN,&nbsp,0,AD 32,2024-11-07_14:08:31.282378
ED   15,99.00%,Vivian E. Cook,(Democratic),396,AD 32,2024-11-07_14:08:31.282378
ED   15,99.00%,WRITE-IN,&nbsp,5,AD 32,2024-11-07_14:08:31.282378
ED   16,99.00%,Vivian E. Cook,(Democratic),132,AD 32,2024-11-07_14:08:31.282378
ED   16,99.00%,WRITE-IN,&nbsp,4,AD 32,2024-11-07_14:08:31.282378
ED   17,99.00%,Vivian E. Cook,(Democratic),430,AD 32,2024-11-07_14:08:31.282378
ED   17,99.00%,WRITE-IN,&nbsp,2,AD 32,2024-11-07_14:08:31.282378
ED   18,99.00%,Vivian E. Cook,(Democratic),138,AD 32,2024-11-07_14:08:31.282378
ED   18,99.00%,WRITE-IN,&nbsp,1,AD 32,2024-11-07_14:08:31.282378
ED   19,99.00%,Vivian E. Cook,(Democratic),467,AD 32,2024-11-07_14:08:31.282378
ED   19,99.00%,WRITE-IN,&nbsp,2,AD 32,2024-11-07_14:08:31.282378
ED   20,99.00%,Vivian E. Cook,(Democratic),456,AD 32,2024-11-07_14:08:31.282378
ED   20,99.00%,WRITE-IN,&nbsp,3,AD 32,2024-11-07_14:08:31.282378
ED   21,99.00%,Vivian E. Cook,(Democratic),620,AD 32,2024-11-07_14:08:31.282378
ED   21,99.00%,WRITE-IN,&nbsp,4,AD 32,2024-11-07_14:08:31.282378
ED   22,99.00%,Vivian E. Cook,(Democratic),683,AD 32,2024-11-07_14:08:31.282378
ED   22,99.00%,WRITE-IN,&nbsp,2,AD 32,2024-11-07_14:08:31.282378
ED   23,99.00%,Vivian E. Cook,(Democratic),526,AD 32,2024-11-07_14:08:31.282378
ED   23,99.00%,WRITE-IN,&nbsp,4,AD 32,2024-11-07_14:08:31.282378
ED   24,99.00%,Vivian E. Cook,(Democratic),458,AD 32,2024-11-07_14:08:31.282378
ED   24,99.00%,WRITE-IN,&nbsp,3,AD 32,2024-11-07_14:08:31.282378
ED   25,99.00%,Vivian E. Cook,(Democratic),528,AD 32,2024-11-07_14:08:31.282378
ED   25,99.00%,WRITE-IN,&nbsp,2,AD 32,2024-11-07_14:08:31.282378
ED   26,99.00%,Vivian E. Cook,(Democratic),646,AD 32,2024-11-07_14:08:31.282378
ED   26,99.00%,WRITE-IN,&nbsp,4,AD 32,2024-11-07_14:08:31.282378
ED   27,99.00%,Vivian E. Cook,(Democratic),627,AD 32,2024-11-07_14:08:31.282378
ED   27,99.00%,WRITE-IN,&nbsp,1,AD 32,2024-11-07_14:08:31.282378
ED   28,99.00%,Vivian E. Cook,(Democratic),564,AD 32,2024-11-07_14:08:31.282378
ED   28,99.00%,WRITE-IN,&nbsp,6,AD 32,2024-11-07_14:08:31.282378
ED   29,99.00%,Vivian E. Cook,(Democratic),400,AD 32,2024-11-07_14:08:31.282378
ED   29,99.00%,WRITE-IN,&nbsp,6,AD 32,2024-11-07_14:08:31.282378
ED   30,99.00%,Vivian E. Cook,(Democratic),464,AD 32,2024-11-07_14:08:31.282378
ED   30,99.00%,WRITE-IN,&nbsp,2,AD 32,2024-11-07_14:08:31.282378
ED   31,99.00%,Vivian E. Cook,(Democratic),472,AD 32,2024-11-07_14:08:31.282378
ED   31,99.00%,WRITE-IN,&nbsp,1,AD 32,2024-11-07_14:08:31.282378
ED   32,99.00%,Vivian E. Cook,(Democratic),564,AD 32,2024-11-07_14:08:31.282378
ED   32,99.00%,WRITE-IN,&nbsp,0,AD 32,2024-11-07_14:08:31.282378
ED   33,99.00%,Vivian E. Cook,(Democratic),209,AD 32,2024-11-07_14:08:31.282378
ED   33,99.00%,WRITE-IN,&nbsp,0,AD 32,2024-11-07_14:08:31.282378
ED   34,99.00%,Vivian E. Cook,(Democratic),689,AD 32,2024-11-07_14:08:31.282378
ED   34,99.00%,WRITE-IN,&nbsp,1,AD 32,2024-11-07_14:08:31.282378
ED   35,99.00%,Vivian E. Cook,(Democratic),276,AD 32,2024-11-07_14:08:31.282378
