ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   22,99.00%,John C. Liu,(Democratic),55,AD 24,2024-11-07_14:17:35.623412
ED   22,99.00%,Juan M. Pagan,(Conservative),13,AD 24,2024-11-07_14:17:35.623412
ED   22,99.00%,John C. Liu,(Working Families),5,AD 24,2024-11-07_14:17:35.623412
ED   22,99.00%,WRITE-IN,&nbsp,2,AD 24,2024-11-07_14:17:35.623412
ED   49,99.00%,John C. Liu,(Democratic),365,AD 24,2024-11-07_14:17:35.623412
ED   49,99.00%,Juan M. Pagan,(Conservative),262,AD 24,2024-11-07_14:17:35.623412
ED   49,99.00%,John C. Liu,(Working Families),47,AD 24,2024-11-07_14:17:35.623412
ED   49,99.00%,WRITE-IN,&nbsp,6,AD 24,2024-11-07_14:17:35.623412
Total,,John C. Liu,(Democratic),420,AD 24,2024-11-07_14:17:35.623412
Total,,Juan M. Pagan,(Conservative),275,AD 24,2024-11-07_14:17:35.623412
Total,,John C. Liu,(Working Families),52,AD 24,2024-11-07_14:17:35.623412
Total,,WRITE-IN,&nbsp,8,AD 24,2024-11-07_14:17:35.623412
ED    4,99.00%,John C. Liu,(Democratic),254,AD 25,2024-11-07_14:17:35.623412
ED    4,99.00%,Juan M. Pagan,(Conservative),51,AD 25,2024-11-07_14:17:35.623412
ED    4,99.00%,John C. Liu,(Working Families),35,AD 25,2024-11-07_14:17:35.623412
ED    4,99.00%,WRITE-IN,&nbsp,3,AD 25,2024-11-07_14:17:35.623412
ED    6,99.00%,John C. Liu,(Democratic),326,AD 25,2024-11-07_14:17:35.623412
ED    6,99.00%,Juan M. Pagan,(Conservative),94,AD 25,2024-11-07_14:17:35.623412
ED    6,99.00%,John C. Liu,(Working Families),29,AD 25,2024-11-07_14:17:35.623412
ED    6,99.00%,WRITE-IN,&nbsp,7,AD 25,2024-11-07_14:17:35.623412
ED    7,99.00%,John C. Liu,(Democratic),63,AD 25,2024-11-07_14:17:35.623412
ED    7,99.00%,Juan M. Pagan,(Conservative),16,AD 25,2024-11-07_14:17:35.623412
ED    7,99.00%,John C. Liu,(Working Families),3,AD 25,2024-11-07_14:17:35.623412
ED    7,99.00%,WRITE-IN,&nbsp,1,AD 25,2024-11-07_14:17:35.623412
ED    8,99.00%,John C. Liu,(Democratic),29,AD 25,2024-11-07_14:17:35.623412
ED    8,99.00%,Juan M. Pagan,(Conservative),11,AD 25,2024-11-07_14:17:35.623412
ED    8,99.00%,John C. Liu,(Working Families),3,AD 25,2024-11-07_14:17:35.623412
ED    8,99.00%,WRITE-IN,&nbsp,0,AD 25,2024-11-07_14:17:35.623412
ED    9,99.00%,John C. Liu,(Democratic),410,AD 25,2024-11-07_14:17:35.623412
ED    9,99.00%,Juan M. Pagan,(Conservative),98,AD 25,2024-11-07_14:17:35.623412
ED    9,99.00%,John C. Liu,(Working Families),42,AD 25,2024-11-07_14:17:35.623412
ED    9,99.00%,WRITE-IN,&nbsp,4,AD 25,2024-11-07_14:17:35.623412
ED   10,99.00%,John C. Liu,(Democratic),18,AD 25,2024-11-07_14:17:35.623412
ED   10,99.00%,Juan M. Pagan,(Conservative),4,AD 25,2024-11-07_14:17:35.623412
ED   10,99.00%,John C. Liu,(Working Families),2,AD 25,2024-11-07_14:17:35.623412
ED   10,99.00%,WRITE-IN,&nbsp,0,AD 25,2024-11-07_14:17:35.623412
ED   11,99.00%,John C. Liu,(Democratic),308,AD 25,2024-11-07_14:17:35.623412
ED   11,99.00%,Juan M. Pagan,(Conservative),122,AD 25,2024-11-07_14:17:35.623412
ED   11,99.00%,John C. Liu,(Working Families),22,AD 25,2024-11-07_14:17:35.623412
ED   11,99.00%,WRITE-IN,&nbsp,2,AD 25,2024-11-07_14:17:35.623412
ED   12,99.00%,John C. Liu,(Democratic),450,AD 25,2024-11-07_14:17:35.623412
ED   12,99.00%,Juan M. Pagan,(Conservative),159,AD 25,2024-11-07_14:17:35.623412
