ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Lincoln Restler,(Democratic),431,AD 50,2025-07-02_13:53:44.144853
ED    1,99.00%,Sabrina N. Gates,(Democratic),186,AD 50,2025-07-02_13:53:44.144853
ED    1,99.00%,WRITE-IN,&nbsp,2,AD 50,2025-07-02_13:53:44.144853
ED    2,99.00%,Lincoln Restler,(Democratic),435,AD 50,2025-07-02_13:53:44.144853
ED    2,99.00%,Sabrina N. Gates,(Democratic),125,AD 50,2025-07-02_13:53:44.144853
ED    2,99.00%,WRITE-IN,&nbsp,3,AD 50,2025-07-02_13:53:44.144853
ED    3,99.00%,Lincoln Restler,(Democratic),454,AD 50,2025-07-02_13:53:44.144853
ED    3,99.00%,Sabrina N. Gates,(Democratic),137,AD 50,2025-07-02_13:53:44.144853
ED    3,99.00%,WRITE-IN,&nbsp,5,AD 50,2025-07-02_13:53:44.144853
ED    4,99.00%,Lincoln Restler,(Democratic),441,AD 50,2025-07-02_13:53:44.144853
ED    4,99.00%,Sabrina N. Gates,(Democratic),118,AD 50,2025-07-02_13:53:44.144853
ED    4,99.00%,WRITE-IN,&nbsp,2,AD 50,2025-07-02_13:53:44.144853
ED    5,99.00%,Lincoln Restler,(Democratic),343,AD 50,2025-07-02_13:53:44.144853
ED    5,99.00%,Sabrina N. Gates,(Democratic),122,AD 50,2025-07-02_13:53:44.144853
ED    5,99.00%,WRITE-IN,&nbsp,1,AD 50,2025-07-02_13:53:44.144853
ED    6,99.00%,Lincoln Restler,(Democratic),329,AD 50,2025-07-02_13:53:44.144853
ED    6,99.00%,Sabrina N. Gates,(Democratic),89,AD 50,2025-07-02_13:53:44.144853
ED    6,99.00%,WRITE-IN,&nbsp,2,AD 50,2025-07-02_13:53:44.144853
ED    7,99.00%,Lincoln Restler,(Democratic),277,AD 50,2025-07-02_13:53:44.144853
ED    7,99.00%,Sabrina N. Gates,(Democratic),100,AD 50,2025-07-02_13:53:44.144853
ED    7,99.00%,WRITE-IN,&nbsp,2,AD 50,2025-07-02_13:53:44.144853
ED    8,99.00%,Lincoln Restler,(Democratic),435,AD 50,2025-07-02_13:53:44.144853
ED    8,99.00%,Sabrina N. Gates,(Democratic),127,AD 50,2025-07-02_13:53:44.144853
ED    8,99.00%,WRITE-IN,&nbsp,4,AD 50,2025-07-02_13:53:44.144853
ED    9,99.00%,Lincoln Restler,(Democratic),130,AD 50,2025-07-02_13:53:44.144853
ED    9,99.00%,Sabrina N. Gates,(Democratic),78,AD 50,2025-07-02_13:53:44.144853
ED    9,99.00%,WRITE-IN,&nbsp,0,AD 50,2025-07-02_13:53:44.144853
ED   10,99.00%,Lincoln Restler,(Democratic),169,AD 50,2025-07-02_13:53:44.144853
ED   10,99.00%,Sabrina N. Gates,(Democratic),72,AD 50,2025-07-02_13:53:44.144853
ED   10,99.00%,WRITE-IN,&nbsp,1,AD 50,2025-07-02_13:53:44.144853
ED   11,99.00%,Lincoln Restler,(Democratic),280,AD 50,2025-07-02_13:53:44.144853
ED   11,99.00%,Sabrina N. Gates,(Democratic),66,AD 50,2025-07-02_13:53:44.144853
ED   11,99.00%,WRITE-IN,&nbsp,2,AD 50,2025-07-02_13:53:44.144853
ED   12,99.00%,Lincoln Restler,(Democratic),224,AD 50,2025-07-02_13:53:44.144853
ED   12,99.00%,Sabrina N. Gates,(Democratic),77,AD 50,2025-07-02_13:53:44.144853
ED   12,99.00%,WRITE-IN,&nbsp,1,AD 50,2025-07-02_13:53:44.144853
ED   13,99.00%,Lincoln Restler,(Democratic),287,AD 50,2025-07-02_13:53:44.144853
ED   13,99.00%,Sabrina N. Gates,(Democratic),97,AD 50,2025-07-02_13:53:44.144853
ED   13,99.00%,WRITE-IN,&nbsp,2,AD 50,2025-07-02_13:53:44.144853
ED   14,99.00%,Lincoln Restler,(Democratic),387,AD 50,2025-07-02_13:53:44.144853
ED   14,99.00%,Sabrina N. Gates,(Democratic),105,AD 50,2025-07-02_13:53:44.144853
ED   14,99.00%,WRITE-IN,&nbsp,2,AD 50,2025-07-02_13:53:44.144853
ED   15,99.00%,Lincoln Restler,(Democratic),290,AD 50,2025-07-02_13:53:44.144853
ED   15,99.00%,Sabrina N. Gates,(Democratic),101,AD 50,2025-07-02_13:53:44.144853
