ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   39,99.00%,Latoya L. LeGrand,(Democratic),1,AD 23,2025-07-02_13:53:41.849756
ED   39,99.00%,Ty Hankerson,(Democratic),4,AD 23,2025-07-02_13:53:41.849756
ED   39,99.00%,Romeo Hitlall,(Democratic),0,AD 23,2025-07-02_13:53:41.849756
ED   39,99.00%,Ruben W. Wills,(Democratic),1,AD 23,2025-07-02_13:53:41.849756
ED   39,99.00%,Japneet Singh,(Democratic),4,AD 23,2025-07-02_13:53:41.849756
ED   39,99.00%,WRITE-IN,&nbsp,0,AD 23,2025-07-02_13:53:41.849756
ED   40,99.00%,Latoya L. LeGrand,(Democratic),16,AD 23,2025-07-02_13:53:41.849756
ED   40,99.00%,Ty Hankerson,(Democratic),13,AD 23,2025-07-02_13:53:41.849756
ED   40,99.00%,Romeo Hitlall,(Democratic),15,AD 23,2025-07-02_13:53:41.849756
ED   40,99.00%,Ruben W. Wills,(Democratic),9,AD 23,2025-07-02_13:53:41.849756
ED   40,99.00%,Japneet Singh,(Democratic),52,AD 23,2025-07-02_13:53:41.849756
ED   40,99.00%,WRITE-IN,&nbsp,2,AD 23,2025-07-02_13:53:41.849756
ED   64,99.00%,Latoya L. LeGrand,(Democratic),2,AD 23,2025-07-02_13:53:41.849756
ED   64,99.00%,Ty Hankerson,(Democratic),1,AD 23,2025-07-02_13:53:41.849756
ED   64,99.00%,Romeo Hitlall,(Democratic),9,AD 23,2025-07-02_13:53:41.849756
ED   64,99.00%,Ruben W. Wills,(Democratic),0,AD 23,2025-07-02_13:53:41.849756
ED   64,99.00%,Japneet Singh,(Democratic),23,AD 23,2025-07-02_13:53:41.849756
ED   64,99.00%,WRITE-IN,&nbsp,0,AD 23,2025-07-02_13:53:41.849756
Total,,Latoya L. LeGrand,(Democratic),19,AD 23,2025-07-02_13:53:41.849756
Total,,Ty Hankerson,(Democratic),18,AD 23,2025-07-02_13:53:41.849756
Total,,Romeo Hitlall,(Democratic),24,AD 23,2025-07-02_13:53:41.849756
Total,,Ruben W. Wills,(Democratic),10,AD 23,2025-07-02_13:53:41.849756
Total,,Japneet Singh,(Democratic),79,AD 23,2025-07-02_13:53:41.849756
Total,,WRITE-IN,&nbsp,2,AD 23,2025-07-02_13:53:41.849756
ED    1,99.00%,Latoya L. LeGrand,(Democratic),3,AD 24,2025-07-02_13:53:41.849756
ED    1,99.00%,Ty Hankerson,(Democratic),1,AD 24,2025-07-02_13:53:41.849756
ED    1,99.00%,Romeo Hitlall,(Democratic),14,AD 24,2025-07-02_13:53:41.849756
ED    1,99.00%,Ruben W. Wills,(Democratic),3,AD 24,2025-07-02_13:53:41.849756
ED    1,99.00%,Japneet Singh,(Democratic),28,AD 24,2025-07-02_13:53:41.849756
ED    1,99.00%,WRITE-IN,&nbsp,2,AD 24,2025-07-02_13:53:41.849756
ED    2,99.00%,Latoya L. LeGrand,(Democratic),8,AD 24,2025-07-02_13:53:41.849756
ED    2,99.00%,Ty Hankerson,(Democratic),12,AD 24,2025-07-02_13:53:41.849756
ED    2,99.00%,Romeo Hitlall,(Democratic),22,AD 24,2025-07-02_13:53:41.849756
ED    2,99.00%,Ruben W. Wills,(Democratic),4,AD 24,2025-07-02_13:53:41.849756
ED    2,99.00%,Japneet Singh,(Democratic),32,AD 24,2025-07-02_13:53:41.849756
ED    2,99.00%,WRITE-IN,&nbsp,1,AD 24,2025-07-02_13:53:41.849756
ED    3,99.00%,Latoya L. LeGrand,(Democratic),13,AD 24,2025-07-02_13:53:41.849756
ED    3,99.00%,Ty Hankerson,(Democratic),25,AD 24,2025-07-02_13:53:41.849756
ED    3,99.00%,Romeo Hitlall,(Democratic),46,AD 24,2025-07-02_13:53:41.849756
ED    3,99.00%,Ruben W. Wills,(Democratic),7,AD 24,2025-07-02_13:53:41.849756
ED    3,99.00%,Japneet Singh,(Democratic),72,AD 24,2025-07-02_13:53:41.849756
ED    3,99.00%,WRITE-IN,&nbsp,1,AD 24,2025-07-02_13:53:41.849756
ED    4,99.00%,Latoya L. LeGrand,(Democratic),9,AD 24,2025-07-02_13:53:41.849756
ED    4,99.00%,Ty Hankerson,(Democratic),9,AD 24,2025-07-02_13:53:41.849756
ED    4,99.00%,Romeo Hitlall,(Democratic),21,AD 24,2025-07-02_13:53:41.849756
ED    4,99.00%,Ruben W. Wills,(Democratic),7,AD 24,2025-07-02_13:53:41.849756
ED    4,99.00%,Japneet Singh,(Democratic),69,AD 24,2025-07-02_13:53:41.849756
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 24,2025-07-02_13:53:41.849756
ED    5,99.00%,Latoya L. LeGrand,(Democratic),7,AD 24,2025-07-02_13:53:41.849756
ED    5,99.00%,Ty Hankerson,(Democratic),10,AD 24,2025-07-02_13:53:41.849756
ED    5,99.00%,Romeo Hitlall,(Democratic),38,AD 24,2025-07-02_13:53:41.849756
ED    5,99.00%,Ruben W. Wills,(Democratic),8,AD 24,2025-07-02_13:53:41.849756
ED    5,99.00%,Japneet Singh,(Democratic),58,AD 24,2025-07-02_13:53:41.849756
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 24,2025-07-02_13:53:41.849756
ED    7,99.00%,Latoya L. LeGrand,(Democratic),11,AD 24,2025-07-02_13:53:41.849756
ED    7,99.00%,Ty Hankerson,(Democratic),15,AD 24,2025-07-02_13:53:41.849756
ED    7,99.00%,Romeo Hitlall,(Democratic),39,AD 24,2025-07-02_13:53:41.849756
ED    7,99.00%,Ruben W. Wills,(Democratic),9,AD 24,2025-07-02_13:53:41.849756
ED    7,99.00%,Japneet Singh,(Democratic),58,AD 24,2025-07-02_13:53:41.849756
ED    7,99.00%,WRITE-IN,&nbsp,0,AD 24,2025-07-02_13:53:41.849756
ED    9,99.00%,Latoya L. LeGrand,(Democratic),21,AD 24,2025-07-02_13:53:41.849756
ED    9,99.00%,Ty Hankerson,(Democratic),16,AD 24,2025-07-02_13:53:41.849756
ED    9,99.00%,Romeo Hitlall,(Democratic),36,AD 24,2025-07-02_13:53:41.849756
