ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   19,99.00%,Michael N. Gianaris,(Democratic),244,AD 28,2024-11-07_14:07:43.116539
ED   19,99.00%,Han-Khon To,(Republican),165,AD 28,2024-11-07_14:07:43.116539
ED   19,99.00%,Michael N. Gianaris,(Working Families),63,AD 28,2024-11-07_14:07:43.116539
ED   19,99.00%,WRITE-IN,&nbsp,1,AD 28,2024-11-07_14:07:43.116539
ED   20,85.71%,Michael N. Gianaris,(Democratic),326,AD 28,2024-11-07_14:07:43.116539
ED   20,85.71%,Han-Khon To,(Republican),237,AD 28,2024-11-07_14:07:43.116539
ED   20,85.71%,Michael N. Gianaris,(Working Families),92,AD 28,2024-11-07_14:07:43.116539
ED   20,85.71%,WRITE-IN,&nbsp,2,AD 28,2024-11-07_14:07:43.116539
ED   21,99.00%,Michael N. Gianaris,(Democratic),132,AD 28,2024-11-07_14:07:43.116539
ED   21,99.00%,Han-Khon To,(Republican),166,AD 28,2024-11-07_14:07:43.116539
ED   21,99.00%,Michael N. Gianaris,(Working Families),12,AD 28,2024-11-07_14:07:43.116539
ED   21,99.00%,WRITE-IN,&nbsp,0,AD 28,2024-11-07_14:07:43.116539
ED   45,99.00%,Michael N. Gianaris,(Democratic),0,AD 28,2024-11-07_14:07:43.116539
ED   45,99.00%,Han-Khon To,(Republican),0,AD 28,2024-11-07_14:07:43.116539
ED   45,99.00%,Michael N. Gianaris,(Working Families),0,AD 28,2024-11-07_14:07:43.116539
ED   45,99.00%,WRITE-IN,&nbsp,0,AD 28,2024-11-07_14:07:43.116539
Total,,Michael N. Gianaris,(Democratic),702,AD 28,2024-11-07_14:07:43.116539
Total,,Han-Khon To,(Republican),568,AD 28,2024-11-07_14:07:43.116539
Total,,Michael N. Gianaris,(Working Families),167,AD 28,2024-11-07_14:07:43.116539
Total,,WRITE-IN,&nbsp,3,AD 28,2024-11-07_14:07:43.116539
ED    1,99.00%,Michael N. Gianaris,(Democratic),5,AD 30,2024-11-07_14:07:43.116539
ED    1,99.00%,Han-Khon To,(Republican),4,AD 30,2024-11-07_14:07:43.116539
ED    1,99.00%,Michael N. Gianaris,(Working Families),0,AD 30,2024-11-07_14:07:43.116539
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 30,2024-11-07_14:07:43.116539
ED    2,99.00%,Michael N. Gianaris,(Democratic),80,AD 30,2024-11-07_14:07:43.116539
ED    2,99.00%,Han-Khon To,(Republican),57,AD 30,2024-11-07_14:07:43.116539
ED    2,99.00%,Michael N. Gianaris,(Working Families),10,AD 30,2024-11-07_14:07:43.116539
ED    2,99.00%,WRITE-IN,&nbsp,1,AD 30,2024-11-07_14:07:43.116539
ED    5,99.00%,Michael N. Gianaris,(Democratic),410,AD 30,2024-11-07_14:07:43.116539
ED    5,99.00%,Han-Khon To,(Republican),507,AD 30,2024-11-07_14:07:43.116539
ED    5,99.00%,Michael N. Gianaris,(Working Families),60,AD 30,2024-11-07_14:07:43.116539
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 30,2024-11-07_14:07:43.116539
ED    6,99.00%,Michael N. Gianaris,(Democratic),440,AD 30,2024-11-07_14:07:43.116539
ED    6,99.00%,Han-Khon To,(Republican),516,AD 30,2024-11-07_14:07:43.116539
ED    6,99.00%,Michael N. Gianaris,(Working Families),57,AD 30,2024-11-07_14:07:43.116539
ED    6,99.00%,WRITE-IN,&nbsp,1,AD 30,2024-11-07_14:07:43.116539
ED    7,99.00%,Michael N. Gianaris,(Democratic),190,AD 30,2024-11-07_14:07:43.116539
ED    7,99.00%,Han-Khon To,(Republican),176,AD 30,2024-11-07_14:07:43.116539
ED    7,99.00%,Michael N. Gianaris,(Working Families),16,AD 30,2024-11-07_14:07:43.116539
ED    7,99.00%,WRITE-IN,&nbsp,0,AD 30,2024-11-07_14:07:43.116539
ED    8,99.00%,Michael N. Gianaris,(Democratic),294,AD 30,2024-11-07_14:07:43.116539
ED    8,99.00%,Han-Khon To,(Republican),380,AD 30,2024-11-07_14:07:43.116539
ED    8,99.00%,Michael N. Gianaris,(Working Families),59,AD 30,2024-11-07_14:07:43.116539
ED    8,99.00%,WRITE-IN,&nbsp,2,AD 30,2024-11-07_14:07:43.116539
ED    9,99.00%,Michael N. Gianaris,(Democratic),225,AD 30,2024-11-07_14:07:43.116539
ED    9,99.00%,Han-Khon To,(Republican),214,AD 30,2024-11-07_14:07:43.116539
ED    9,99.00%,Michael N. Gianaris,(Working Families),24,AD 30,2024-11-07_14:07:43.116539
ED    9,99.00%,WRITE-IN,&nbsp,1,AD 30,2024-11-07_14:07:43.116539
ED   10,99.00%,Michael N. Gianaris,(Democratic),367,AD 30,2024-11-07_14:07:43.116539
ED   10,99.00%,Han-Khon To,(Republican),429,AD 30,2024-11-07_14:07:43.116539
ED   10,99.00%,Michael N. Gianaris,(Working Families),43,AD 30,2024-11-07_14:07:43.116539
ED   10,99.00%,WRITE-IN,&nbsp,3,AD 30,2024-11-07_14:07:43.116539
ED   11,99.00%,Michael N. Gianaris,(Democratic),284,AD 30,2024-11-07_14:07:43.116539
ED   11,99.00%,Han-Khon To,(Republican),227,AD 30,2024-11-07_14:07:43.116539
