ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Jessica Gonzalez-Rojas,(Democratic),570,AD 34,2024-11-07_14:08:32.077981
ED    1,99.00%,Jessica Gonzalez-Rojas,(Working Families),129,AD 34,2024-11-07_14:08:32.077981
ED    1,99.00%,WRITE-IN,&nbsp,14,AD 34,2024-11-07_14:08:32.077981
ED    2,99.00%,Jessica Gonzalez-Rojas,(Democratic),109,AD 34,2024-11-07_14:08:32.077981
ED    2,99.00%,Jessica Gonzalez-Rojas,(Working Families),32,AD 34,2024-11-07_14:08:32.077981
ED    2,99.00%,WRITE-IN,&nbsp,4,AD 34,2024-11-07_14:08:32.077981
ED    3,99.00%,Jessica Gonzalez-Rojas,(Democratic),366,AD 34,2024-11-07_14:08:32.077981
ED    3,99.00%,Jessica Gonzalez-Rojas,(Working Families),90,AD 34,2024-11-07_14:08:32.077981
ED    3,99.00%,WRITE-IN,&nbsp,11,AD 34,2024-11-07_14:08:32.077981
ED    4,99.00%,Jessica Gonzalez-Rojas,(Democratic),418,AD 34,2024-11-07_14:08:32.077981
ED    4,99.00%,Jessica Gonzalez-Rojas,(Working Families),154,AD 34,2024-11-07_14:08:32.077981
ED    4,99.00%,WRITE-IN,&nbsp,9,AD 34,2024-11-07_14:08:32.077981
ED    5,99.00%,Jessica Gonzalez-Rojas,(Democratic),327,AD 34,2024-11-07_14:08:32.077981
ED    5,99.00%,Jessica Gonzalez-Rojas,(Working Families),89,AD 34,2024-11-07_14:08:32.077981
ED    5,99.00%,WRITE-IN,&nbsp,9,AD 34,2024-11-07_14:08:32.077981
ED    6,99.00%,Jessica Gonzalez-Rojas,(Democratic),33,AD 34,2024-11-07_14:08:32.077981
ED    6,99.00%,Jessica Gonzalez-Rojas,(Working Families),11,AD 34,2024-11-07_14:08:32.077981
ED    6,99.00%,WRITE-IN,&nbsp,1,AD 34,2024-11-07_14:08:32.077981
ED    7,99.00%,Jessica Gonzalez-Rojas,(Democratic),495,AD 34,2024-11-07_14:08:32.077981
ED    7,99.00%,Jessica Gonzalez-Rojas,(Working Families),127,AD 34,2024-11-07_14:08:32.077981
ED    7,99.00%,WRITE-IN,&nbsp,12,AD 34,2024-11-07_14:08:32.077981
ED    8,99.00%,Jessica Gonzalez-Rojas,(Democratic),607,AD 34,2024-11-07_14:08:32.077981
ED    8,99.00%,Jessica Gonzalez-Rojas,(Working Families),139,AD 34,2024-11-07_14:08:32.077981
ED    8,99.00%,WRITE-IN,&nbsp,10,AD 34,2024-11-07_14:08:32.077981
ED    9,99.00%,Jessica Gonzalez-Rojas,(Democratic),417,AD 34,2024-11-07_14:08:32.077981
ED    9,99.00%,Jessica Gonzalez-Rojas,(Working Families),99,AD 34,2024-11-07_14:08:32.077981
ED    9,99.00%,WRITE-IN,&nbsp,13,AD 34,2024-11-07_14:08:32.077981
ED   10,91.67%,Jessica Gonzalez-Rojas,(Democratic),406,AD 34,2024-11-07_14:08:32.077981
ED   10,91.67%,Jessica Gonzalez-Rojas,(Working Families),74,AD 34,2024-11-07_14:08:32.077981
ED   10,91.67%,WRITE-IN,&nbsp,8,AD 34,2024-11-07_14:08:32.077981
ED   11,99.00%,Jessica Gonzalez-Rojas,(Democratic),212,AD 34,2024-11-07_14:08:32.077981
ED   11,99.00%,Jessica Gonzalez-Rojas,(Working Families),45,AD 34,2024-11-07_14:08:32.077981
ED   11,99.00%,WRITE-IN,&nbsp,4,AD 34,2024-11-07_14:08:32.077981
ED   12,99.00%,Jessica Gonzalez-Rojas,(Democratic),694,AD 34,2024-11-07_14:08:32.077981
ED   12,99.00%,Jessica Gonzalez-Rojas,(Working Families),210,AD 34,2024-11-07_14:08:32.077981
ED   12,99.00%,WRITE-IN,&nbsp,17,AD 34,2024-11-07_14:08:32.077981
ED   13,99.00%,Jessica Gonzalez-Rojas,(Democratic),692,AD 34,2024-11-07_14:08:32.077981
ED   13,99.00%,Jessica Gonzalez-Rojas,(Working Families),224,AD 34,2024-11-07_14:08:32.077981
ED   13,99.00%,WRITE-IN,&nbsp,14,AD 34,2024-11-07_14:08:32.077981
ED   14,99.00%,Jessica Gonzalez-Rojas,(Democratic),579,AD 34,2024-11-07_14:08:32.077981
ED   14,99.00%,Jessica Gonzalez-Rojas,(Working Families),161,AD 34,2024-11-07_14:08:32.077981
ED   14,99.00%,WRITE-IN,&nbsp,16,AD 34,2024-11-07_14:08:32.077981
ED   15,99.00%,Jessica Gonzalez-Rojas,(Democratic),172,AD 34,2024-11-07_14:08:32.077981
ED   15,99.00%,Jessica Gonzalez-Rojas,(Working Families),40,AD 34,2024-11-07_14:08:32.077981
