ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Malcolm Penn White (M),(Democratic),38,AD 61,2025-07-02_13:53:57.225466
ED    1,99.00%,Paul Casali (M),(Democratic),24,AD 61,2025-07-02_13:53:57.225466
ED    1,99.00%,Abou Sy Diakhate (M),(Democratic),71,AD 61,2025-07-02_13:53:57.225466
ED    1,99.00%,Jasmine L. Robinson (F),(Democratic),88,AD 61,2025-07-02_13:53:57.225466
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-07-02_13:53:57.225466
ED    2,99.00%,Malcolm Penn White (M),(Democratic),56,AD 61,2025-07-02_13:53:57.225466
ED    2,99.00%,Paul Casali (M),(Democratic),23,AD 61,2025-07-02_13:53:57.225466
ED    2,99.00%,Abou Sy Diakhate (M),(Democratic),57,AD 61,2025-07-02_13:53:57.225466
ED    2,99.00%,Jasmine L. Robinson (F),(Democratic),103,AD 61,2025-07-02_13:53:57.225466
ED    2,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-07-02_13:53:57.225466
ED    3,99.00%,Malcolm Penn White (M),(Democratic),42,AD 61,2025-07-02_13:53:57.225466
ED    3,99.00%,Paul Casali (M),(Democratic),5,AD 61,2025-07-02_13:53:57.225466
ED    3,99.00%,Abou Sy Diakhate (M),(Democratic),50,AD 61,2025-07-02_13:53:57.225466
ED    3,99.00%,Jasmine L. Robinson (F),(Democratic),65,AD 61,2025-07-02_13:53:57.225466
ED    3,99.00%,WRITE-IN,&nbsp,2,AD 61,2025-07-02_13:53:57.225466
ED    4,99.00%,Malcolm Penn White (M),(Democratic),33,AD 61,2025-07-02_13:53:57.225466
ED    4,99.00%,Paul Casali (M),(Democratic),15,AD 61,2025-07-02_13:53:57.225466
ED    4,99.00%,Abou Sy Diakhate (M),(Democratic),71,AD 61,2025-07-02_13:53:57.225466
ED    4,99.00%,Jasmine L. Robinson (F),(Democratic),78,AD 61,2025-07-02_13:53:57.225466
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-07-02_13:53:57.225466
ED    5,99.00%,Malcolm Penn White (M),(Democratic),26,AD 61,2025-07-02_13:53:57.225466
ED    5,99.00%,Paul Casali (M),(Democratic),24,AD 61,2025-07-02_13:53:57.225466
ED    5,99.00%,Abou Sy Diakhate (M),(Democratic),51,AD 61,2025-07-02_13:53:57.225466
ED    5,99.00%,Jasmine L. Robinson (F),(Democratic),81,AD 61,2025-07-02_13:53:57.225466
ED    5,99.00%,WRITE-IN,&nbsp,3,AD 61,2025-07-02_13:53:57.225466
ED    6,99.00%,Malcolm Penn White (M),(Democratic),41,AD 61,2025-07-02_13:53:57.225466
ED    6,99.00%,Paul Casali (M),(Democratic),10,AD 61,2025-07-02_13:53:57.225466
ED    6,99.00%,Abou Sy Diakhate (M),(Democratic),29,AD 61,2025-07-02_13:53:57.225466
ED    6,99.00%,Jasmine L. Robinson (F),(Democratic),57,AD 61,2025-07-02_13:53:57.225466
ED    6,99.00%,WRITE-IN,&nbsp,4,AD 61,2025-07-02_13:53:57.225466
ED    7,99.00%,Malcolm Penn White (M),(Democratic),51,AD 61,2025-07-02_13:53:57.225466
ED    7,99.00%,Paul Casali (M),(Democratic),16,AD 61,2025-07-02_13:53:57.225466
ED    7,99.00%,Abou Sy Diakhate (M),(Democratic),47,AD 61,2025-07-02_13:53:57.225466
ED    7,99.00%,Jasmine L. Robinson (F),(Democratic),84,AD 61,2025-07-02_13:53:57.225466
ED    7,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-07-02_13:53:57.225466
ED    8,99.00%,Malcolm Penn White (M),(Democratic),51,AD 61,2025-07-02_13:53:57.225466
ED    8,99.00%,Paul Casali (M),(Democratic),31,AD 61,2025-07-02_13:53:57.225466
ED    8,99.00%,Abou Sy Diakhate (M),(Democratic),75,AD 61,2025-07-02_13:53:57.225466
ED    8,99.00%,Jasmine L. Robinson (F),(Democratic),120,AD 61,2025-07-02_13:53:57.225466
ED    8,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-07-02_13:53:57.225466
ED    9,99.00%,Malcolm Penn White (M),(Democratic),51,AD 61,2025-07-02_13:53:57.225466
ED    9,99.00%,Paul Casali (M),(Democratic),40,AD 61,2025-07-02_13:53:57.225466
ED    9,99.00%,Abou Sy Diakhate (M),(Democratic),72,AD 61,2025-07-02_13:53:57.225466
ED    9,99.00%,Jasmine L. Robinson (F),(Democratic),102,AD 61,2025-07-02_13:53:57.225466
ED    9,99.00%,WRITE-IN,&nbsp,2,AD 61,2025-07-02_13:53:57.225466
ED   10,99.00%,Malcolm Penn White (M),(Democratic),37,AD 61,2025-07-02_13:53:57.225466
ED   10,99.00%,Paul Casali (M),(Democratic),24,AD 61,2025-07-02_13:53:57.225466
ED   10,99.00%,Abou Sy Diakhate (M),(Democratic),87,AD 61,2025-07-02_13:53:57.225466
ED   10,99.00%,Jasmine L. Robinson (F),(Democratic),84,AD 61,2025-07-02_13:53:57.225466
ED   10,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-07-02_13:53:57.225466
ED   11,99.00%,Malcolm Penn White (M),(Democratic),57,AD 61,2025-07-02_13:53:57.225466
ED   11,99.00%,Paul Casali (M),(Democratic),59,AD 61,2025-07-02_13:53:57.225466
ED   11,99.00%,Abou Sy Diakhate (M),(Democratic),96,AD 61,2025-07-02_13:53:57.225466
ED   11,99.00%,Jasmine L. Robinson (F),(Democratic),156,AD 61,2025-07-02_13:53:57.225466
ED   11,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-07-02_13:53:57.225466
ED   12,83.33%,Malcolm Penn White (M),(Democratic),36,AD 61,2025-07-02_13:53:57.225466
ED   12,83.33%,Paul Casali (M),(Democratic),28,AD 61,2025-07-02_13:53:57.225466
ED   12,83.33%,Abou Sy Diakhate (M),(Democratic),70,AD 61,2025-07-02_13:53:57.225466
ED   12,83.33%,Jasmine L. Robinson (F),(Democratic),73,AD 61,2025-07-02_13:53:57.225466
ED   12,83.33%,WRITE-IN,&nbsp,2,AD 61,2025-07-02_13:53:57.225466
ED   13,83.33%,Malcolm Penn White (M),(Democratic),49,AD 61,2025-07-02_13:53:57.225466
ED   13,83.33%,Paul Casali (M),(Democratic),21,AD 61,2025-07-02_13:53:57.225466
ED   13,83.33%,Abou Sy Diakhate (M),(Democratic),41,AD 61,2025-07-02_13:53:57.225466
ED   13,83.33%,Jasmine L. Robinson (F),(Democratic),83,AD 61,2025-07-02_13:53:57.225466
ED   13,83.33%,WRITE-IN,&nbsp,3,AD 61,2025-07-02_13:53:57.225466
ED   14,99.00%,Malcolm Penn White (M),(Democratic),61,AD 61,2025-07-02_13:53:57.225466
ED   14,99.00%,Paul Casali (M),(Democratic),17,AD 61,2025-07-02_13:53:57.225466
ED   14,99.00%,Abou Sy Diakhate (M),(Democratic),52,AD 61,2025-07-02_13:53:57.225466
ED   14,99.00%,Jasmine L. Robinson (F),(Democratic),80,AD 61,2025-07-02_13:53:57.225466
ED   14,99.00%,WRITE-IN,&nbsp,4,AD 61,2025-07-02_13:53:57.225466
ED   15,99.00%,Malcolm Penn White (M),(Democratic),51,AD 61,2025-07-02_13:53:57.225466
ED   15,99.00%,Paul Casali (M),(Democratic),14,AD 61,2025-07-02_13:53:57.225466
ED   15,99.00%,Abou Sy Diakhate (M),(Democratic),59,AD 61,2025-07-02_13:53:57.225466
ED   15,99.00%,Jasmine L. Robinson (F),(Democratic),93,AD 61,2025-07-02_13:53:57.225466
ED   15,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-07-02_13:53:57.225466
ED   16,87.50%,Malcolm Penn White (M),(Democratic),23,AD 61,2025-07-02_13:53:57.225466
ED   16,87.50%,Paul Casali (M),(Democratic),12,AD 61,2025-07-02_13:53:57.225466
ED   16,87.50%,Abou Sy Diakhate (M),(Democratic),44,AD 61,2025-07-02_13:53:57.225466
ED   16,87.50%,Jasmine L. Robinson (F),(Democratic),57,AD 61,2025-07-02_13:53:57.225466
ED   16,87.50%,WRITE-IN,&nbsp,1,AD 61,2025-07-02_13:53:57.225466
ED   17,87.50%,Malcolm Penn White (M),(Democratic),23,AD 61,2025-07-02_13:53:57.225466
ED   17,87.50%,Paul Casali (M),(Democratic),41,AD 61,2025-07-02_13:53:57.225466
ED   17,87.50%,Abou Sy Diakhate (M),(Democratic),34,AD 61,2025-07-02_13:53:57.225466
ED   17,87.50%,Jasmine L. Robinson (F),(Democratic),67,AD 61,2025-07-02_13:53:57.225466
ED   17,87.50%,WRITE-IN,&nbsp,2,AD 61,2025-07-02_13:53:57.225466
ED   18,99.00%,Malcolm Penn White (M),(Democratic),47,AD 61,2025-07-02_13:53:57.225466
ED   18,99.00%,Paul Casali (M),(Democratic),18,AD 61,2025-07-02_13:53:57.225466
ED   18,99.00%,Abou Sy Diakhate (M),(Democratic),28,AD 61,2025-07-02_13:53:57.225466
ED   18,99.00%,Jasmine L. Robinson (F),(Democratic),77,AD 61,2025-07-02_13:53:57.225466
ED   18,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-07-02_13:53:57.225466
ED   19,99.00%,Malcolm Penn White (M),(Democratic),39,AD 61,2025-07-02_13:53:57.225466
ED   19,99.00%,Paul Casali (M),(Democratic),31,AD 61,2025-07-02_13:53:57.225466
ED   19,99.00%,Abou Sy Diakhate (M),(Democratic),56,AD 61,2025-07-02_13:53:57.225466
ED   19,99.00%,Jasmine L. Robinson (F),(Democratic),105,AD 61,2025-07-02_13:53:57.225466
ED   19,99.00%,WRITE-IN,&nbsp,3,AD 61,2025-07-02_13:53:57.225466
ED   20,99.00%,Malcolm Penn White (M),(Democratic),44,AD 61,2025-07-02_13:53:57.225466
ED   20,99.00%,Paul Casali (M),(Democratic),31,AD 61,2025-07-02_13:53:57.225466
ED   20,99.00%,Abou Sy Diakhate (M),(Democratic),52,AD 61,2025-07-02_13:53:57.225466
ED   20,99.00%,Jasmine L. Robinson (F),(Democratic),102,AD 61,2025-07-02_13:53:57.225466
ED   20,99.00%,WRITE-IN,&nbsp,2,AD 61,2025-07-02_13:53:57.225466
ED   21,99.00%,Malcolm Penn White (M),(Democratic),37,AD 61,2025-07-02_13:53:57.225466
ED   21,99.00%,Paul Casali (M),(Democratic),48,AD 61,2025-07-02_13:53:57.225466
ED   21,99.00%,Abou Sy Diakhate (M),(Democratic),76,AD 61,2025-07-02_13:53:57.225466
ED   21,99.00%,Jasmine L. Robinson (F),(Democratic),131,AD 61,2025-07-02_13:53:57.225466
ED   21,99.00%,WRITE-IN,&nbsp,3,AD 61,2025-07-02_13:53:57.225466
ED   22,99.00%,Malcolm Penn White (M),(Democratic),50,AD 61,2025-07-02_13:53:57.225466
ED   22,99.00%,Paul Casali (M),(Democratic),37,AD 61,2025-07-02_13:53:57.225466
