ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Brad Hoylman-Sigal,(Democratic),5,AD 66,2024-11-13_13:14:08.320903
ED    1,99.00%,Emily Yuexin Miller,(Republican),1,AD 66,2024-11-13_13:14:08.320903
ED    1,99.00%,Brad Hoylman-Sigal,(Working Families),1,AD 66,2024-11-13_13:14:08.320903
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 66,2024-11-13_13:14:08.320903
ED    2,99.00%,Brad Hoylman-Sigal,(Democratic),586,AD 66,2024-11-13_13:14:08.320903
ED    2,99.00%,Emily Yuexin Miller,(Republican),102,AD 66,2024-11-13_13:14:08.320903
ED    2,99.00%,Brad Hoylman-Sigal,(Working Families),32,AD 66,2024-11-13_13:14:08.320903
ED    2,99.00%,WRITE-IN,&nbsp,1,AD 66,2024-11-13_13:14:08.320903
ED    3,99.00%,Brad Hoylman-Sigal,(Democratic),493,AD 66,2024-11-13_13:14:08.320903
ED    3,99.00%,Emily Yuexin Miller,(Republican),83,AD 66,2024-11-13_13:14:08.320903
ED    3,99.00%,Brad Hoylman-Sigal,(Working Families),45,AD 66,2024-11-13_13:14:08.320903
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 66,2024-11-13_13:14:08.320903
ED    8,99.00%,Brad Hoylman-Sigal,(Democratic),589,AD 66,2024-11-13_13:14:08.320903
ED    8,99.00%,Emily Yuexin Miller,(Republican),162,AD 66,2024-11-13_13:14:08.320903
ED    8,99.00%,Brad Hoylman-Sigal,(Working Families),45,AD 66,2024-11-13_13:14:08.320903
ED    8,99.00%,WRITE-IN,&nbsp,1,AD 66,2024-11-13_13:14:08.320903
ED    9,99.00%,Brad Hoylman-Sigal,(Democratic),586,AD 66,2024-11-13_13:14:08.320903
ED    9,99.00%,Emily Yuexin Miller,(Republican),102,AD 66,2024-11-13_13:14:08.320903
ED    9,99.00%,Brad Hoylman-Sigal,(Working Families),48,AD 66,2024-11-13_13:14:08.320903
ED    9,99.00%,WRITE-IN,&nbsp,0,AD 66,2024-11-13_13:14:08.320903
ED   14,99.00%,Brad Hoylman-Sigal,(Democratic),630,AD 66,2024-11-13_13:14:08.320903
ED   14,99.00%,Emily Yuexin Miller,(Republican),123,AD 66,2024-11-13_13:14:08.320903
ED   14,99.00%,Brad Hoylman-Sigal,(Working Families),42,AD 66,2024-11-13_13:14:08.320903
