ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    7,99.00%,Hilda Solomon (F),(Democratic),43,AD 68,2025-07-02_13:53:59.01698
ED    7,99.00%,Saundrea I. Coleman (F),(Democratic),18,AD 68,2025-07-02_13:53:59.01698
ED    7,99.00%,Diana L. Ayala (F),(Democratic),48,AD 68,2025-07-02_13:53:59.01698
ED    7,99.00%,WRITE-IN,&nbsp,0,AD 68,2025-07-02_13:53:59.01698
ED   15,99.00%,Hilda Solomon (F),(Democratic),32,AD 68,2025-07-02_13:53:59.01698
ED   15,99.00%,Saundrea I. Coleman (F),(Democratic),14,AD 68,2025-07-02_13:53:59.01698
ED   15,99.00%,Diana L. Ayala (F),(Democratic),62,AD 68,2025-07-02_13:53:59.01698
ED   15,99.00%,WRITE-IN,&nbsp,0,AD 68,2025-07-02_13:53:59.01698
ED   16,99.00%,Hilda Solomon (F),(Democratic),38,AD 68,2025-07-02_13:53:59.01698
ED   16,99.00%,Saundrea I. Coleman (F),(Democratic),25,AD 68,2025-07-02_13:53:59.01698
ED   16,99.00%,Diana L. Ayala (F),(Democratic),61,AD 68,2025-07-02_13:53:59.01698
ED   16,99.00%,WRITE-IN,&nbsp,1,AD 68,2025-07-02_13:53:59.01698
ED   20,99.00%,Hilda Solomon (F),(Democratic),60,AD 68,2025-07-02_13:53:59.01698
ED   20,99.00%,Saundrea I. Coleman (F),(Democratic),45,AD 68,2025-07-02_13:53:59.01698
ED   20,99.00%,Diana L. Ayala (F),(Democratic),100,AD 68,2025-07-02_13:53:59.01698
ED   20,99.00%,WRITE-IN,&nbsp,1,AD 68,2025-07-02_13:53:59.01698
ED   21,99.00%,Hilda Solomon (F),(Democratic),111,AD 68,2025-07-02_13:53:59.01698
ED   21,99.00%,Saundrea I. Coleman (F),(Democratic),73,AD 68,2025-07-02_13:53:59.01698
ED   21,99.00%,Diana L. Ayala (F),(Democratic),170,AD 68,2025-07-02_13:53:59.01698
ED   21,99.00%,WRITE-IN,&nbsp,1,AD 68,2025-07-02_13:53:59.01698
ED   24,99.00%,Hilda Solomon (F),(Democratic),3,AD 68,2025-07-02_13:53:59.01698
ED   24,99.00%,Saundrea I. Coleman (F),(Democratic),0,AD 68,2025-07-02_13:53:59.01698
ED   24,99.00%,Diana L. Ayala (F),(Democratic),4,AD 68,2025-07-02_13:53:59.01698
ED   24,99.00%,WRITE-IN,&nbsp,0,AD 68,2025-07-02_13:53:59.01698
ED   25,99.00%,Hilda Solomon (F),(Democratic),75,AD 68,2025-07-02_13:53:59.01698
ED   25,99.00%,Saundrea I. Coleman (F),(Democratic),45,AD 68,2025-07-02_13:53:59.01698
ED   25,99.00%,Diana L. Ayala (F),(Democratic),131,AD 68,2025-07-02_13:53:59.01698
ED   25,99.00%,WRITE-IN,&nbsp,3,AD 68,2025-07-02_13:53:59.01698
ED   26,99.00%,Hilda Solomon (F),(Democratic),43,AD 68,2025-07-02_13:53:59.01698
ED   26,99.00%,Saundrea I. Coleman (F),(Democratic),28,AD 68,2025-07-02_13:53:59.01698
ED   26,99.00%,Diana L. Ayala (F),(Democratic),83,AD 68,2025-07-02_13:53:59.01698
ED   26,99.00%,WRITE-IN,&nbsp,2,AD 68,2025-07-02_13:53:59.01698
ED   27,99.00%,Hilda Solomon (F),(Democratic),43,AD 68,2025-07-02_13:53:59.01698
ED   27,99.00%,Saundrea I. Coleman (F),(Democratic),20,AD 68,2025-07-02_13:53:59.01698
ED   27,99.00%,Diana L. Ayala (F),(Democratic),84,AD 68,2025-07-02_13:53:59.01698
ED   27,99.00%,WRITE-IN,&nbsp,3,AD 68,2025-07-02_13:53:59.01698
ED   33,99.00%,Hilda Solomon (F),(Democratic),106,AD 68,2025-07-02_13:53:59.01698
