ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Robert Jackson,(Democratic),633,AD 71,2024-11-07_14:18:00.122635
ED    1,99.00%,Robert Jackson,(Working Families),166,AD 71,2024-11-07_14:18:00.122635
ED    1,99.00%,WRITE-IN,&nbsp,10,AD 71,2024-11-07_14:18:00.122635
ED    2,99.00%,Robert Jackson,(Democratic),557,AD 71,2024-11-07_14:18:00.122635
ED    2,99.00%,Robert Jackson,(Working Families),131,AD 71,2024-11-07_14:18:00.122635
ED    2,99.00%,WRITE-IN,&nbsp,5,AD 71,2024-11-07_14:18:00.122635
ED    3,90.00%,Robert Jackson,(Democratic),749,AD 71,2024-11-07_14:18:00.122635
ED    3,90.00%,Robert Jackson,(Working Families),129,AD 71,2024-11-07_14:18:00.122635
ED    3,90.00%,WRITE-IN,&nbsp,14,AD 71,2024-11-07_14:18:00.122635
ED    4,90.00%,Robert Jackson,(Democratic),830,AD 71,2024-11-07_14:18:00.122635
ED    4,90.00%,Robert Jackson,(Working Families),173,AD 71,2024-11-07_14:18:00.122635
ED    4,90.00%,WRITE-IN,&nbsp,7,AD 71,2024-11-07_14:18:00.122635
ED    5,90.00%,Robert Jackson,(Democratic),726,AD 71,2024-11-07_14:18:00.122635
ED    5,90.00%,Robert Jackson,(Working Families),142,AD 71,2024-11-07_14:18:00.122635
ED    5,90.00%,WRITE-IN,&nbsp,3,AD 71,2024-11-07_14:18:00.122635
ED    6,90.00%,Robert Jackson,(Democratic),698,AD 71,2024-11-07_14:18:00.122635
ED    6,90.00%,Robert Jackson,(Working Families),94,AD 71,2024-11-07_14:18:00.122635
ED    6,90.00%,WRITE-IN,&nbsp,2,AD 71,2024-11-07_14:18:00.122635
ED    7,90.00%,Robert Jackson,(Democratic),582,AD 71,2024-11-07_14:18:00.122635
ED    7,90.00%,Robert Jackson,(Working Families),158,AD 71,2024-11-07_14:18:00.122635
ED    7,90.00%,WRITE-IN,&nbsp,7,AD 71,2024-11-07_14:18:00.122635
ED    8,83.33%,Robert Jackson,(Democratic),446,AD 71,2024-11-07_14:18:00.122635
ED    8,83.33%,Robert Jackson,(Working Families),99,AD 71,2024-11-07_14:18:00.122635
ED    8,83.33%,WRITE-IN,&nbsp,10,AD 71,2024-11-07_14:18:00.122635
ED    9,87.50%,Robert Jackson,(Democratic),569,AD 71,2024-11-07_14:18:00.122635
ED    9,87.50%,Robert Jackson,(Working Families),133,AD 71,2024-11-07_14:18:00.122635
ED    9,87.50%,WRITE-IN,&nbsp,5,AD 71,2024-11-07_14:18:00.122635
ED   10,87.50%,Robert Jackson,(Democratic),422,AD 71,2024-11-07_14:18:00.122635
ED   10,87.50%,Robert Jackson,(Working Families),101,AD 71,2024-11-07_14:18:00.122635
ED   10,87.50%,WRITE-IN,&nbsp,3,AD 71,2024-11-07_14:18:00.122635
ED   11,87.50%,Robert Jackson,(Democratic),325,AD 71,2024-11-07_14:18:00.122635
ED   11,87.50%,Robert Jackson,(Working Families),90,AD 71,2024-11-07_14:18:00.122635
ED   11,87.50%,WRITE-IN,&nbsp,4,AD 71,2024-11-07_14:18:00.122635
ED   12,87.50%,Robert Jackson,(Democratic),392,AD 71,2024-11-07_14:18:00.122635
ED   12,87.50%,Robert Jackson,(Working Families),69,AD 71,2024-11-07_14:18:00.122635
ED   12,87.50%,WRITE-IN,&nbsp,7,AD 71,2024-11-07_14:18:00.122635
ED   13,81.82%,Robert Jackson,(Democratic),359,AD 71,2024-11-07_14:18:00.122635
ED   13,81.82%,Robert Jackson,(Working Families),72,AD 71,2024-11-07_14:18:00.122635
