ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Alex Bores,(Democratic),673,AD 73,2024-11-13_13:14:33.012728
ED    1,99.00%,Awadhesh Gupta,(Republican),208,AD 73,2024-11-13_13:14:33.012728
ED    1,99.00%,Alex Bores,(Working Families),45,AD 73,2024-11-13_13:14:33.012728
ED    1,99.00%,WRITE-IN,&nbsp,2,AD 73,2024-11-13_13:14:33.012728
ED    2,99.00%,Alex Bores,(Democratic),162,AD 73,2024-11-13_13:14:33.012728
ED    2,99.00%,Awadhesh Gupta,(Republican),45,AD 73,2024-11-13_13:14:33.012728
ED    2,99.00%,Alex Bores,(Working Families),13,AD 73,2024-11-13_13:14:33.012728
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 73,2024-11-13_13:14:33.012728
ED    3,99.00%,Alex Bores,(Democratic),516,AD 73,2024-11-13_13:14:33.012728
ED    3,99.00%,Awadhesh Gupta,(Republican),213,AD 73,2024-11-13_13:14:33.012728
ED    3,99.00%,Alex Bores,(Working Families),31,AD 73,2024-11-13_13:14:33.012728
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 73,2024-11-13_13:14:33.012728
ED    4,99.00%,Alex Bores,(Democratic),701,AD 73,2024-11-13_13:14:33.012728
ED    4,99.00%,Awadhesh Gupta,(Republican),188,AD 73,2024-11-13_13:14:33.012728
ED    4,99.00%,Alex Bores,(Working Families),39,AD 73,2024-11-13_13:14:33.012728
ED    4,99.00%,WRITE-IN,&nbsp,4,AD 73,2024-11-13_13:14:33.012728
ED    5,99.00%,Alex Bores,(Democratic),404,AD 73,2024-11-13_13:14:33.012728
ED    5,99.00%,Awadhesh Gupta,(Republican),114,AD 73,2024-11-13_13:14:33.012728
ED    5,99.00%,Alex Bores,(Working Families),31,AD 73,2024-11-13_13:14:33.012728
ED    5,99.00%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED    6,99.00%,Alex Bores,(Democratic),636,AD 73,2024-11-13_13:14:33.012728
ED    6,99.00%,Awadhesh Gupta,(Republican),195,AD 73,2024-11-13_13:14:33.012728
ED    6,99.00%,Alex Bores,(Working Families),25,AD 73,2024-11-13_13:14:33.012728
ED    6,99.00%,WRITE-IN,&nbsp,2,AD 73,2024-11-13_13:14:33.012728
ED    7,83.33%,Alex Bores,(Democratic),519,AD 73,2024-11-13_13:14:33.012728
ED    7,83.33%,Awadhesh Gupta,(Republican),180,AD 73,2024-11-13_13:14:33.012728
ED    7,83.33%,Alex Bores,(Working Families),24,AD 73,2024-11-13_13:14:33.012728
ED    7,83.33%,WRITE-IN,&nbsp,0,AD 73,2024-11-13_13:14:33.012728
ED    8,99.00%,Alex Bores,(Democratic),225,AD 73,2024-11-13_13:14:33.012728
ED    8,99.00%,Awadhesh Gupta,(Republican),86,AD 73,2024-11-13_13:14:33.012728
ED    8,99.00%,Alex Bores,(Working Families),9,AD 73,2024-11-13_13:14:33.012728
ED    8,99.00%,WRITE-IN,&nbsp,0,AD 73,2024-11-13_13:14:33.012728
ED    9,99.00%,Alex Bores,(Democratic),297,AD 73,2024-11-13_13:14:33.012728
ED    9,99.00%,Awadhesh Gupta,(Republican),192,AD 73,2024-11-13_13:14:33.012728
ED    9,99.00%,Alex Bores,(Working Families),6,AD 73,2024-11-13_13:14:33.012728
ED    9,99.00%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   10,99.00%,Alex Bores,(Democratic),251,AD 73,2024-11-13_13:14:33.012728
ED   10,99.00%,Awadhesh Gupta,(Republican),216,AD 73,2024-11-13_13:14:33.012728
ED   10,99.00%,Alex Bores,(Working Families),7,AD 73,2024-11-13_13:14:33.012728
ED   10,99.00%,WRITE-IN,&nbsp,2,AD 73,2024-11-13_13:14:33.012728
ED   11,99.00%,Alex Bores,(Democratic),538,AD 73,2024-11-13_13:14:33.012728
ED   11,99.00%,Awadhesh Gupta,(Republican),311,AD 73,2024-11-13_13:14:33.012728
ED   11,99.00%,Alex Bores,(Working Families),17,AD 73,2024-11-13_13:14:33.012728
ED   11,99.00%,WRITE-IN,&nbsp,3,AD 73,2024-11-13_13:14:33.012728
ED   12,99.00%,Alex Bores,(Democratic),634,AD 73,2024-11-13_13:14:33.012728
ED   12,99.00%,Awadhesh Gupta,(Republican),172,AD 73,2024-11-13_13:14:33.012728
ED   12,99.00%,Alex Bores,(Working Families),66,AD 73,2024-11-13_13:14:33.012728
ED   12,99.00%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   13,99.00%,Alex Bores,(Democratic),632,AD 73,2024-11-13_13:14:33.012728
ED   13,99.00%,Awadhesh Gupta,(Republican),162,AD 73,2024-11-13_13:14:33.012728
ED   13,99.00%,Alex Bores,(Working Families),28,AD 73,2024-11-13_13:14:33.012728
ED   13,99.00%,WRITE-IN,&nbsp,7,AD 73,2024-11-13_13:14:33.012728
ED   14,83.33%,Alex Bores,(Democratic),426,AD 73,2024-11-13_13:14:33.012728
ED   14,83.33%,Awadhesh Gupta,(Republican),143,AD 73,2024-11-13_13:14:33.012728
ED   14,83.33%,Alex Bores,(Working Families),26,AD 73,2024-11-13_13:14:33.012728
ED   14,83.33%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   15,99.00%,Alex Bores,(Democratic),750,AD 73,2024-11-13_13:14:33.012728
ED   15,99.00%,Awadhesh Gupta,(Republican),272,AD 73,2024-11-13_13:14:33.012728
ED   15,99.00%,Alex Bores,(Working Families),33,AD 73,2024-11-13_13:14:33.012728
ED   15,99.00%,WRITE-IN,&nbsp,2,AD 73,2024-11-13_13:14:33.012728
ED   16,99.00%,Alex Bores,(Democratic),533,AD 73,2024-11-13_13:14:33.012728
ED   16,99.00%,Awadhesh Gupta,(Republican),163,AD 73,2024-11-13_13:14:33.012728
ED   16,99.00%,Alex Bores,(Working Families),26,AD 73,2024-11-13_13:14:33.012728
ED   16,99.00%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   17,99.00%,Alex Bores,(Democratic),521,AD 73,2024-11-13_13:14:33.012728
ED   17,99.00%,Awadhesh Gupta,(Republican),217,AD 73,2024-11-13_13:14:33.012728
ED   17,99.00%,Alex Bores,(Working Families),19,AD 73,2024-11-13_13:14:33.012728
ED   17,99.00%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   18,99.00%,Alex Bores,(Democratic),189,AD 73,2024-11-13_13:14:33.012728
ED   18,99.00%,Awadhesh Gupta,(Republican),54,AD 73,2024-11-13_13:14:33.012728
ED   18,99.00%,Alex Bores,(Working Families),6,AD 73,2024-11-13_13:14:33.012728
ED   18,99.00%,WRITE-IN,&nbsp,0,AD 73,2024-11-13_13:14:33.012728
ED   19,85.71%,Alex Bores,(Democratic),699,AD 73,2024-11-13_13:14:33.012728
ED   19,85.71%,Awadhesh Gupta,(Republican),232,AD 73,2024-11-13_13:14:33.012728
ED   19,85.71%,Alex Bores,(Working Families),32,AD 73,2024-11-13_13:14:33.012728
ED   19,85.71%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   20,85.71%,Alex Bores,(Democratic),812,AD 73,2024-11-13_13:14:33.012728
ED   20,85.71%,Awadhesh Gupta,(Republican),258,AD 73,2024-11-13_13:14:33.012728
ED   20,85.71%,Alex Bores,(Working Families),34,AD 73,2024-11-13_13:14:33.012728
ED   20,85.71%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   21,99.00%,Alex Bores,(Democratic),574,AD 73,2024-11-13_13:14:33.012728
ED   21,99.00%,Awadhesh Gupta,(Republican),164,AD 73,2024-11-13_13:14:33.012728
ED   21,99.00%,Alex Bores,(Working Families),43,AD 73,2024-11-13_13:14:33.012728
ED   21,99.00%,WRITE-IN,&nbsp,3,AD 73,2024-11-13_13:14:33.012728
ED   22,85.71%,Alex Bores,(Democratic),539,AD 73,2024-11-13_13:14:33.012728
ED   22,85.71%,Awadhesh Gupta,(Republican),188,AD 73,2024-11-13_13:14:33.012728
ED   22,85.71%,Alex Bores,(Working Families),19,AD 73,2024-11-13_13:14:33.012728
ED   22,85.71%,WRITE-IN,&nbsp,2,AD 73,2024-11-13_13:14:33.012728
ED   23,85.71%,Alex Bores,(Democratic),544,AD 73,2024-11-13_13:14:33.012728
ED   23,85.71%,Awadhesh Gupta,(Republican),154,AD 73,2024-11-13_13:14:33.012728
ED   23,85.71%,Alex Bores,(Working Families),16,AD 73,2024-11-13_13:14:33.012728
ED   23,85.71%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   24,85.71%,Alex Bores,(Democratic),459,AD 73,2024-11-13_13:14:33.012728
ED   24,85.71%,Awadhesh Gupta,(Republican),160,AD 73,2024-11-13_13:14:33.012728
ED   24,85.71%,Alex Bores,(Working Families),25,AD 73,2024-11-13_13:14:33.012728
ED   24,85.71%,WRITE-IN,&nbsp,0,AD 73,2024-11-13_13:14:33.012728
ED   25,85.71%,Alex Bores,(Democratic),628,AD 73,2024-11-13_13:14:33.012728
ED   25,85.71%,Awadhesh Gupta,(Republican),232,AD 73,2024-11-13_13:14:33.012728
ED   25,85.71%,Alex Bores,(Working Families),33,AD 73,2024-11-13_13:14:33.012728
ED   25,85.71%,WRITE-IN,&nbsp,0,AD 73,2024-11-13_13:14:33.012728
ED   26,85.71%,Alex Bores,(Democratic),457,AD 73,2024-11-13_13:14:33.012728
ED   26,85.71%,Awadhesh Gupta,(Republican),168,AD 73,2024-11-13_13:14:33.012728
ED   26,85.71%,Alex Bores,(Working Families),33,AD 73,2024-11-13_13:14:33.012728
ED   26,85.71%,WRITE-IN,&nbsp,2,AD 73,2024-11-13_13:14:33.012728
ED   27,85.71%,Alex Bores,(Democratic),517,AD 73,2024-11-13_13:14:33.012728
ED   27,85.71%,Awadhesh Gupta,(Republican),201,AD 73,2024-11-13_13:14:33.012728
ED   27,85.71%,Alex Bores,(Working Families),25,AD 73,2024-11-13_13:14:33.012728
ED   27,85.71%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   28,99.00%,Alex Bores,(Democratic),475,AD 73,2024-11-13_13:14:33.012728
ED   28,99.00%,Awadhesh Gupta,(Republican),149,AD 73,2024-11-13_13:14:33.012728
ED   28,99.00%,Alex Bores,(Working Families),14,AD 73,2024-11-13_13:14:33.012728
ED   28,99.00%,WRITE-IN,&nbsp,2,AD 73,2024-11-13_13:14:33.012728
ED   29,85.71%,Alex Bores,(Democratic),587,AD 73,2024-11-13_13:14:33.012728
ED   29,85.71%,Awadhesh Gupta,(Republican),211,AD 73,2024-11-13_13:14:33.012728
ED   29,85.71%,Alex Bores,(Working Families),15,AD 73,2024-11-13_13:14:33.012728
ED   29,85.71%,WRITE-IN,&nbsp,0,AD 73,2024-11-13_13:14:33.012728
ED   30,99.00%,Alex Bores,(Democratic),716,AD 73,2024-11-13_13:14:33.012728
ED   30,99.00%,Awadhesh Gupta,(Republican),219,AD 73,2024-11-13_13:14:33.012728
ED   30,99.00%,Alex Bores,(Working Families),28,AD 73,2024-11-13_13:14:33.012728
ED   30,99.00%,WRITE-IN,&nbsp,1,AD 73,2024-11-13_13:14:33.012728
ED   31,85.71%,Alex Bores,(Democratic),510,AD 73,2024-11-13_13:14:33.012728
ED   31,85.71%,Awadhesh Gupta,(Republican),128,AD 73,2024-11-13_13:14:33.012728
ED   31,85.71%,Alex Bores,(Working Families),8,AD 73,2024-11-13_13:14:33.012728
ED   31,85.71%,WRITE-IN,&nbsp,0,AD 73,2024-11-13_13:14:33.012728
ED   32,85.71%,Alex Bores,(Democratic),590,AD 73,2024-11-13_13:14:33.012728
ED   32,85.71%,Awadhesh Gupta,(Republican),202,AD 73,2024-11-13_13:14:33.012728
ED   32,85.71%,Alex Bores,(Working Families),37,AD 73,2024-11-13_13:14:33.012728
ED   32,85.71%,WRITE-IN,&nbsp,4,AD 73,2024-11-13_13:14:33.012728
ED   33,85.71%,Alex Bores,(Democratic),580,AD 73,2024-11-13_13:14:33.012728
