ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   17,99.00%,Toby Ann Stavisky,(Democratic),76,AD 24,2024-11-13_13:13:33.973913
ED   17,99.00%,Yiatin Chu,(Republican),16,AD 24,2024-11-13_13:13:33.973913
ED   17,99.00%,Yiatin Chu,(Conservative),4,AD 24,2024-11-13_13:13:33.973913
ED   17,99.00%,Toby Ann Stavisky,(Working Families),4,AD 24,2024-11-13_13:13:33.973913
ED   17,99.00%,WRITE-IN,&nbsp,1,AD 24,2024-11-13_13:13:33.973913
ED   27,99.00%,Toby Ann Stavisky,(Democratic),187,AD 24,2024-11-13_13:13:33.973913
ED   27,99.00%,Yiatin Chu,(Republican),106,AD 24,2024-11-13_13:13:33.973913
ED   27,99.00%,Yiatin Chu,(Conservative),7,AD 24,2024-11-13_13:13:33.973913
ED   27,99.00%,Toby Ann Stavisky,(Working Families),11,AD 24,2024-11-13_13:13:33.973913
ED   27,99.00%,WRITE-IN,&nbsp,2,AD 24,2024-11-13_13:13:33.973913
ED   30,99.00%,Toby Ann Stavisky,(Democratic),238,AD 24,2024-11-13_13:13:33.973913
ED   30,99.00%,Yiatin Chu,(Republican),222,AD 24,2024-11-13_13:13:33.973913
ED   30,99.00%,Yiatin Chu,(Conservative),17,AD 24,2024-11-13_13:13:33.973913
ED   30,99.00%,Toby Ann Stavisky,(Working Families),19,AD 24,2024-11-13_13:13:33.973913
ED   30,99.00%,WRITE-IN,&nbsp,6,AD 24,2024-11-13_13:13:33.973913
ED   33,85.71%,Toby Ann Stavisky,(Democratic),10,AD 24,2024-11-13_13:13:33.973913
ED   33,85.71%,Yiatin Chu,(Republican),22,AD 24,2024-11-13_13:13:33.973913
ED   33,85.71%,Yiatin Chu,(Conservative),2,AD 24,2024-11-13_13:13:33.973913
ED   33,85.71%,Toby Ann Stavisky,(Working Families),0,AD 24,2024-11-13_13:13:33.973913
ED   33,85.71%,WRITE-IN,&nbsp,0,AD 24,2024-11-13_13:13:33.973913
ED   41,99.00%,Toby Ann Stavisky,(Democratic),206,AD 24,2024-11-13_13:13:33.973913
ED   41,99.00%,Yiatin Chu,(Republican),165,AD 24,2024-11-13_13:13:33.973913
ED   41,99.00%,Yiatin Chu,(Conservative),16,AD 24,2024-11-13_13:13:33.973913
ED   41,99.00%,Toby Ann Stavisky,(Working Families),12,AD 24,2024-11-13_13:13:33.973913
ED   41,99.00%,WRITE-IN,&nbsp,8,AD 24,2024-11-13_13:13:33.973913
ED   42,99.00%,Toby Ann Stavisky,(Democratic),298,AD 24,2024-11-13_13:13:33.973913
