ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Claire Valdez,(Democratic),721,AD 37,2024-11-07_14:08:33.75883
ED    1,99.00%,Claire Valdez,(Working Families),125,AD 37,2024-11-07_14:08:33.75883
ED    1,99.00%,WRITE-IN,&nbsp,10,AD 37,2024-11-07_14:08:33.75883
ED    2,99.00%,Claire Valdez,(Democratic),824,AD 37,2024-11-07_14:08:33.75883
ED    2,99.00%,Claire Valdez,(Working Families),155,AD 37,2024-11-07_14:08:33.75883
ED    2,99.00%,WRITE-IN,&nbsp,20,AD 37,2024-11-07_14:08:33.75883
ED    3,99.00%,Claire Valdez,(Democratic),796,AD 37,2024-11-07_14:08:33.75883
ED    3,99.00%,Claire Valdez,(Working Families),144,AD 37,2024-11-07_14:08:33.75883
ED    3,99.00%,WRITE-IN,&nbsp,19,AD 37,2024-11-07_14:08:33.75883
ED    4,99.00%,Claire Valdez,(Democratic),438,AD 37,2024-11-07_14:08:33.75883
ED    4,99.00%,Claire Valdez,(Working Families),66,AD 37,2024-11-07_14:08:33.75883
ED    4,99.00%,WRITE-IN,&nbsp,10,AD 37,2024-11-07_14:08:33.75883
ED    5,99.00%,Claire Valdez,(Democratic),518,AD 37,2024-11-07_14:08:33.75883
ED    5,99.00%,Claire Valdez,(Working Families),69,AD 37,2024-11-07_14:08:33.75883
ED    5,99.00%,WRITE-IN,&nbsp,8,AD 37,2024-11-07_14:08:33.75883
ED    6,99.00%,Claire Valdez,(Democratic),826,AD 37,2024-11-07_14:08:33.75883
ED    6,99.00%,Claire Valdez,(Working Families),105,AD 37,2024-11-07_14:08:33.75883
ED    6,99.00%,WRITE-IN,&nbsp,19,AD 37,2024-11-07_14:08:33.75883
ED    7,99.00%,Claire Valdez,(Democratic),624,AD 37,2024-11-07_14:08:33.75883
ED    7,99.00%,Claire Valdez,(Working Families),146,AD 37,2024-11-07_14:08:33.75883
ED    7,99.00%,WRITE-IN,&nbsp,8,AD 37,2024-11-07_14:08:33.75883
ED    8,99.00%,Claire Valdez,(Democratic),967,AD 37,2024-11-07_14:08:33.75883
ED    8,99.00%,Claire Valdez,(Working Families),145,AD 37,2024-11-07_14:08:33.75883
ED    8,99.00%,WRITE-IN,&nbsp,10,AD 37,2024-11-07_14:08:33.75883
ED    9,99.00%,Claire Valdez,(Democratic),333,AD 37,2024-11-07_14:08:33.75883
ED    9,99.00%,Claire Valdez,(Working Families),67,AD 37,2024-11-07_14:08:33.75883
ED    9,99.00%,WRITE-IN,&nbsp,3,AD 37,2024-11-07_14:08:33.75883
ED   10,99.00%,Claire Valdez,(Democratic),10,AD 37,2024-11-07_14:08:33.75883
ED   10,99.00%,Claire Valdez,(Working Families),1,AD 37,2024-11-07_14:08:33.75883
ED   10,99.00%,WRITE-IN,&nbsp,1,AD 37,2024-11-07_14:08:33.75883
ED   11,83.33%,Claire Valdez,(Democratic),102,AD 37,2024-11-07_14:08:33.75883
ED   11,83.33%,Claire Valdez,(Working Families),37,AD 37,2024-11-07_14:08:33.75883
ED   11,83.33%,WRITE-IN,&nbsp,3,AD 37,2024-11-07_14:08:33.75883
ED   12,99.00%,Claire Valdez,(Democratic),465,AD 37,2024-11-07_14:08:33.75883
ED   12,99.00%,Claire Valdez,(Working Families),153,AD 37,2024-11-07_14:08:33.75883
ED   12,99.00%,WRITE-IN,&nbsp,6,AD 37,2024-11-07_14:08:33.75883
ED   13,99.00%,Claire Valdez,(Democratic),50,AD 37,2024-11-07_14:08:33.75883
ED   13,99.00%,Claire Valdez,(Working Families),20,AD 37,2024-11-07_14:08:33.75883
ED   13,99.00%,WRITE-IN,&nbsp,1,AD 37,2024-11-07_14:08:33.75883
ED   14,99.00%,Claire Valdez,(Democratic),486,AD 37,2024-11-07_14:08:33.75883
ED   14,99.00%,Claire Valdez,(Working Families),111,AD 37,2024-11-07_14:08:33.75883
ED   14,99.00%,WRITE-IN,&nbsp,14,AD 37,2024-11-07_14:08:33.75883
ED   15,99.00%,Claire Valdez,(Democratic),135,AD 37,2024-11-07_14:08:33.75883
ED   15,99.00%,Claire Valdez,(Working Families),27,AD 37,2024-11-07_14:08:33.75883
ED   15,99.00%,WRITE-IN,&nbsp,5,AD 37,2024-11-07_14:08:33.75883
ED   16,99.00%,Claire Valdez,(Democratic),232,AD 37,2024-11-07_14:08:33.75883
ED   16,99.00%,Claire Valdez,(Working Families),65,AD 37,2024-11-07_14:08:33.75883
ED   16,99.00%,WRITE-IN,&nbsp,4,AD 37,2024-11-07_14:08:33.75883
ED   17,99.00%,Claire Valdez,(Democratic),318,AD 37,2024-11-07_14:08:33.75883
ED   17,99.00%,Claire Valdez,(Working Families),93,AD 37,2024-11-07_14:08:33.75883
ED   17,99.00%,WRITE-IN,&nbsp,4,AD 37,2024-11-07_14:08:33.75883
ED   18,99.00%,Claire Valdez,(Democratic),407,AD 37,2024-11-07_14:08:33.75883
ED   18,99.00%,Claire Valdez,(Working Families),91,AD 37,2024-11-07_14:08:33.75883
ED   18,99.00%,WRITE-IN,&nbsp,7,AD 37,2024-11-07_14:08:33.75883
ED   19,99.00%,Claire Valdez,(Democratic),442,AD 37,2024-11-07_14:08:33.75883
ED   19,99.00%,Claire Valdez,(Working Families),126,AD 37,2024-11-07_14:08:33.75883
ED   19,99.00%,WRITE-IN,&nbsp,11,AD 37,2024-11-07_14:08:33.75883
ED   20,99.00%,Claire Valdez,(Democratic),461,AD 37,2024-11-07_14:08:33.75883
ED   20,99.00%,Claire Valdez,(Working Families),133,AD 37,2024-11-07_14:08:33.75883
ED   20,99.00%,WRITE-IN,&nbsp,13,AD 37,2024-11-07_14:08:33.75883
ED   21,99.00%,Claire Valdez,(Democratic),469,AD 37,2024-11-07_14:08:33.75883
ED   21,99.00%,Claire Valdez,(Working Families),157,AD 37,2024-11-07_14:08:33.75883
ED   21,99.00%,WRITE-IN,&nbsp,19,AD 37,2024-11-07_14:08:33.75883
ED   22,99.00%,Claire Valdez,(Democratic),537,AD 37,2024-11-07_14:08:33.75883
ED   22,99.00%,Claire Valdez,(Working Families),166,AD 37,2024-11-07_14:08:33.75883
ED   22,99.00%,WRITE-IN,&nbsp,12,AD 37,2024-11-07_14:08:33.75883
ED   23,99.00%,Claire Valdez,(Democratic),406,AD 37,2024-11-07_14:08:33.75883
ED   23,99.00%,Claire Valdez,(Working Families),112,AD 37,2024-11-07_14:08:33.75883
ED   23,99.00%,WRITE-IN,&nbsp,6,AD 37,2024-11-07_14:08:33.75883
ED   24,99.00%,Claire Valdez,(Democratic),527,AD 37,2024-11-07_14:08:33.75883
ED   24,99.00%,Claire Valdez,(Working Families),143,AD 37,2024-11-07_14:08:33.75883
ED   24,99.00%,WRITE-IN,&nbsp,12,AD 37,2024-11-07_14:08:33.75883
ED   25,99.00%,Claire Valdez,(Democratic),428,AD 37,2024-11-07_14:08:33.75883
ED   25,99.00%,Claire Valdez,(Working Families),113,AD 37,2024-11-07_14:08:33.75883
ED   25,99.00%,WRITE-IN,&nbsp,9,AD 37,2024-11-07_14:08:33.75883
ED   26,99.00%,Claire Valdez,(Democratic),431,AD 37,2024-11-07_14:08:33.75883
ED   26,99.00%,Claire Valdez,(Working Families),127,AD 37,2024-11-07_14:08:33.75883
ED   26,99.00%,WRITE-IN,&nbsp,4,AD 37,2024-11-07_14:08:33.75883
ED   27,99.00%,Claire Valdez,(Democratic),599,AD 37,2024-11-07_14:08:33.75883
ED   27,99.00%,Claire Valdez,(Working Families),181,AD 37,2024-11-07_14:08:33.75883
ED   27,99.00%,WRITE-IN,&nbsp,10,AD 37,2024-11-07_14:08:33.75883
ED   28,99.00%,Claire Valdez,(Democratic),590,AD 37,2024-11-07_14:08:33.75883
ED   28,99.00%,Claire Valdez,(Working Families),187,AD 37,2024-11-07_14:08:33.75883
ED   28,99.00%,WRITE-IN,&nbsp,15,AD 37,2024-11-07_14:08:33.75883
ED   29,99.00%,Claire Valdez,(Democratic),446,AD 37,2024-11-07_14:08:33.75883
ED   29,99.00%,Claire Valdez,(Working Families),163,AD 37,2024-11-07_14:08:33.75883
ED   29,99.00%,WRITE-IN,&nbsp,8,AD 37,2024-11-07_14:08:33.75883
ED   30,99.00%,Claire Valdez,(Democratic),545,AD 37,2024-11-07_14:08:33.75883
ED   30,99.00%,Claire Valdez,(Working Families),113,AD 37,2024-11-07_14:08:33.75883
ED   30,99.00%,WRITE-IN,&nbsp,4,AD 37,2024-11-07_14:08:33.75883
ED   31,99.00%,Claire Valdez,(Democratic),517,AD 37,2024-11-07_14:08:33.75883
ED   31,99.00%,Claire Valdez,(Working Families),127,AD 37,2024-11-07_14:08:33.75883
ED   31,99.00%,WRITE-IN,&nbsp,15,AD 37,2024-11-07_14:08:33.75883
ED   32,99.00%,Claire Valdez,(Democratic),218,AD 37,2024-11-07_14:08:33.75883
ED   32,99.00%,Claire Valdez,(Working Families),74,AD 37,2024-11-07_14:08:33.75883
ED   32,99.00%,WRITE-IN,&nbsp,3,AD 37,2024-11-07_14:08:33.75883
ED   33,99.00%,Claire Valdez,(Democratic),365,AD 37,2024-11-07_14:08:33.75883
ED   33,99.00%,Claire Valdez,(Working Families),102,AD 37,2024-11-07_14:08:33.75883
ED   33,99.00%,WRITE-IN,&nbsp,4,AD 37,2024-11-07_14:08:33.75883
ED   34,99.00%,Claire Valdez,(Democratic),11,AD 37,2024-11-07_14:08:33.75883
ED   34,99.00%,Claire Valdez,(Working Families),4,AD 37,2024-11-07_14:08:33.75883
ED   34,99.00%,WRITE-IN,&nbsp,0,AD 37,2024-11-07_14:08:33.75883
ED   35,99.00%,Claire Valdez,(Democratic),640,AD 37,2024-11-07_14:08:33.75883
ED   35,99.00%,Claire Valdez,(Working Families),187,AD 37,2024-11-07_14:08:33.75883
ED   35,99.00%,WRITE-IN,&nbsp,24,AD 37,2024-11-07_14:08:33.75883
ED   36,99.00%,Claire Valdez,(Democratic),735,AD 37,2024-11-07_14:08:33.75883
ED   36,99.00%,Claire Valdez,(Working Families),192,AD 37,2024-11-07_14:08:33.75883
ED   36,99.00%,WRITE-IN,&nbsp,14,AD 37,2024-11-07_14:08:33.75883
ED   37,99.00%,Claire Valdez,(Democratic),256,AD 37,2024-11-07_14:08:33.75883
ED   37,99.00%,Claire Valdez,(Working Families),56,AD 37,2024-11-07_14:08:33.75883
ED   37,99.00%,WRITE-IN,&nbsp,11,AD 37,2024-11-07_14:08:33.75883
ED   38,99.00%,Claire Valdez,(Democratic),0,AD 37,2024-11-07_14:08:33.75883
ED   38,99.00%,Claire Valdez,(Working Families),0,AD 37,2024-11-07_14:08:33.75883
ED   38,99.00%,WRITE-IN,&nbsp,0,AD 37,2024-11-07_14:08:33.75883
ED   39,99.00%,Claire Valdez,(Democratic),284,AD 37,2024-11-07_14:08:33.75883
ED   39,99.00%,Claire Valdez,(Working Families),91,AD 37,2024-11-07_14:08:33.75883
ED   39,99.00%,WRITE-IN,&nbsp,11,AD 37,2024-11-07_14:08:33.75883
ED   40,99.00%,Claire Valdez,(Democratic),348,AD 37,2024-11-07_14:08:33.75883
ED   40,99.00%,Claire Valdez,(Working Families),124,AD 37,2024-11-07_14:08:33.75883
ED   40,99.00%,WRITE-IN,&nbsp,16,AD 37,2024-11-07_14:08:33.75883
